date,longitude,latitude,resight,size,source
07/07/1899,-57.2,51.35,0,BBGR,NOT IIP
07/07/1899,-56.05,51.05,0,BERG,NOT IIP
06/22/1899,-53.08,46.02,0,SM,NOT IIP
06/22/1899,-53.53,46.58,0,LG,NOT IIP
06/25/1899,-53.32,46.05,0,MED,NOT IIP
06/14/1899,-48.75,45.93,0,MED,NOT IIP
06/23/1899,-49.77,47.85,0,MED,NOT IIP
06/23/1899,-49.53,48.03,0,SM,NOT IIP
06/23/1899,-51.07,48.0,0,BERG,NOT IIP
06/24/1899,-47.92,48.07,0,BERG,NOT IIP
06/23/1899,-51.07,48.0,0,X,NOT IIP
06/24/1899,-47.92,48.07,0,X,NOT IIP
06/24/1899,-51.05,48.02,0,BERG,NOT IIP
06/24/1899,-50.05,48.08,0,BERG,NOT IIP
06/26/1899,-50.12,47.92,0,LG,NOT IIP
06/26/1899,-50.12,47.92,0,BBGR,NOT IIP
07/02/1899,-48.0,48.43,0,LG,NOT IIP
07/02/1899,-52.68,47.57,0,BERG,NOT IIP
07/02/1899,-49.08,48.05,0,BERG,NOT IIP
07/03/1899,-48.07,43.18,0,LG,NOT IIP
07/14/1899,-49.0,48.42,0,SM,NOT IIP
07/14/1899,-49.77,48.02,0,SM,NOT IIP
07/14/1899,-49.3,51.25,0,LG,NOT IIP
07/14/1899,-53.0,46.58,0,LG,NOT IIP
07/14/1899,-53.0,46.58,0,SM,NOT IIP
07/15/1899,-48.58,48.03,0,SM,NOT IIP
07/15/1899,-49.0,42.93,0,BERG,NOT IIP
07/16/1899,-49.82,48.62,0,SM,NOT IIP
07/16/1899,-51.98,47.72,0,LG,NOT IIP
07/17/1899,-47.75,49.03,0,BERG,NOT IIP
07/17/1899,-49.63,48.08,0,BERG,NOT IIP
06/24/1899,-47.93,48.05,0,SM,NOT IIP
07/13/1899,-46.02,46.73,0,MED,NOT IIP
07/13/1899,-46.02,46.73,0,BBGR,NOT IIP
07/14/1899,-45.8,48.45,0,MED,NOT IIP
07/14/1899,-47.0,48.25,0,MED,NOT IIP
07/14/1899,-45.8,48.45,0,BBGR,NOT IIP
07/14/1899,-47.0,48.25,0,BBGR,NOT IIP
07/14/1899,-45.77,47.82,0,SM,NOT IIP
07/14/1899,-46.03,47.7,0,SM,NOT IIP
07/14/1899,-45.77,47.82,0,LG,NOT IIP
07/14/1899,-46.03,47.7,0,LG,NOT IIP
07/15/1899,-47.0,48.0,0,LG,NOT IIP
07/16/1899,-46.12,46.8,0,X,NOT IIP
07/18/1899,-42.08,46.07,0,MED,NOT IIP
06/25/1899,-56.05,51.05,0,SM,NOT IIP
06/30/1899,-56.05,51.05,0,LG,NOT IIP
07/01/1899,-52.0,52.03,0,BERG,NOT IIP
07/08/1899,-51.88,52.85,0,LG,NOT IIP
07/08/1899,-53.0,52.05,0,LG,NOT IIP
07/09/1899,-53.05,52.43,0,LG,NOT IIP
07/09/1899,-55.25,51.95,0,LG,NOT IIP
07/09/1899,-53.05,52.43,0,X,NOT IIP
07/09/1899,-55.25,51.95,0,X,NOT IIP
07/09/1899,-53.05,52.43,0,SM,NOT IIP
07/09/1899,-55.25,51.95,0,SM,NOT IIP
07/10/1899,-55.32,51.08,0,LG,NOT IIP
07/10/1899,-56.05,51.05,0,LG,NOT IIP
07/17/1899,-54.0,52.0,0,LG,NOT IIP
07/17/1899,-57.2,51.35,0,SM,NOT IIP
07/18/1899,-55.25,51.75,0,LG,NOT IIP
07/19/1899,-53.07,51.93,0,LG,NOT IIP
07/19/1899,-51.05,52.07,0,X,NOT IIP
07/20/1899,-55.25,51.95,0,LG,NOT IIP
07/20/1899,-383331709297.87,51.63,0,LG,NOT IIP
07/20/1899,-545741042237.75,51.45,0,BERG,NOT IIP
07/02/1899,-53.53,46.6,0,LG,NOT IIP
07/02/1899,-53.23,46.62,0,BERG,NOT IIP
07/02/1899,-53.23,46.62,1,LG,NOT IIP
07/03/1899,-52.13,46.08,0,SM,NOT IIP
07/03/1899,-52.28,46.68,0,SM,NOT IIP
07/21/1899,-52.47,46.4,0,SM,NOT IIP
07/21/1899,-52.05,46.75,0,MED,NOT IIP
07/21/1899,-52.65,46.58,0,LG,NOT IIP
07/03/1899,-48.27,48.0,0,LG,NOT IIP
07/03/1899,-47.85,48.23,0,LG,NOT IIP
07/03/1899,-48.27,48.0,0,SM,NOT IIP
07/03/1899,-47.85,48.23,0,SM,NOT IIP
07/04/1899,-49.03,48.15,0,MED,NOT IIP
07/06/1899,-49.0,47.02,0,SM,NOT IIP
07/08/1899,-49.28,48.25,0,LG,NOT IIP
07/13/1899,-51.25,46.08,0,SM,NOT IIP
07/15/1899,-48.0,48.02,0,SM,NOT IIP
07/15/1899,-48.05,48.03,0,LG,NOT IIP
07/21/1899,-48.07,48.38,0,BERG,NOT IIP
07/21/1899,-48.07,47.93,0,LG,NOT IIP
07/21/1899,-48.07,47.93,0,BBGR,NOT IIP
07/21/1899,-50.68,45.63,0,LG,NOT IIP
07/22/1899,-51.02,52.7,0,LG,NOT IIP
07/22/1899,-51.02,52.7,0,SM,NOT IIP
07/22/1899,-48.9,48.4,0,MED,NOT IIP
07/25/1899,-49.7,48.72,0,LG,NOT IIP
07/25/1899,-49.9,48.6,0,BERG,NOT IIP
07/03/1899,-47.3,48.0,0,MED,NOT IIP
07/03/1899,-47.32,48.37,0,LG,NOT IIP
07/05/1899,-47.97,48.02,0,LG,NOT IIP
07/05/1899,-46.03,48.45,0,LG,NOT IIP
07/12/1899,-45.93,49.0,0,SM,NOT IIP
07/20/1899,-45.38,47.03,0,MED,NOT IIP
07/21/1899,-47.3,48.9,0,MED,NOT IIP
07/21/1899,-46.35,47.08,0,LG,NOT IIP
07/21/1899,-46.75,47.07,0,SM,NOT IIP
07/21/1899,-46.97,47.53,0,LG,NOT IIP
07/21/1899,-47.85,48.15,0,MED,NOT IIP
07/22/1899,-45.35,47.2,0,SM,NOT IIP
07/22/1899,-46.07,47.02,0,LG,NOT IIP
07/22/1899,-46.07,47.02,0,SM,NOT IIP
07/25/1899,-46.08,47.03,0,X,NOT IIP
07/02/1899,-57.03,51.02,0,BERG,NOT IIP
07/03/1899,-52.0,52.05,0,BERG,NOT IIP
07/05/1899,-52.63,52.22,0,BERG,NOT IIP
07/06/1899,-147908538734.07,51.4,0,SM,NOT IIP
07/06/1899,-6438478975491.42,542595038887.6,0,LG,NOT IIP
07/07/1899,-55.25,51.92,0,BERG,NOT IIP
07/07/1899,-259048150828.72,970489153025.58,0,BERG,NOT IIP
07/09/1899,-56.87,51.42,0,SM,NOT IIP
07/10/1899,-51.05,53.1,0,SM,NOT IIP
07/15/1899,-51.88,52.88,0,BERG,NOT IIP
07/15/1899,-51.88,52.88,0,LG,NOT IIP
07/15/1899,-55.3,51.92,0,LG,NOT IIP
07/16/1899,-50.25,51.88,0,BERG,NOT IIP
07/16/1899,-275062959615.03,51.88,0,BERG,NOT IIP
07/16/1899,-809180785535.05,51.95,0,LG,NOT IIP
07/16/1899,-56.45,51.55,0,BERG,NOT IIP
07/16/1899,-56.05,51.07,0,LG,NOT IIP
07/20/1899,-51.0,53.47,0,BERG,NOT IIP
07/20/1899,-50.0,51.08,0,BERG,NOT IIP
07/21/1899,-51.03,52.0,0,LG,NOT IIP
07/21/1899,-53.53,52.1,0,BERG,NOT IIP
07/22/1899,-50.45,51.0,0,BERG,NOT IIP
07/23/1899,-54.05,51.08,0,BERG,NOT IIP
07/22/1899,-51.05,52.9,0,BERG,NOT IIP
07/23/1899,-56.08,51.42,0,BERG,NOT IIP
07/22/1899,-50.05,52.07,0,BERG,NOT IIP
07/23/1899,-55.25,51.92,0,BERG,NOT IIP
07/14/1899,-896710917638.87,46.65,0,MED,NOT IIP
07/20/1899,-52.05,48.78,0,LG,NOT IIP
07/20/1899,-52.13,48.8,0,LG,NOT IIP
07/20/1899,-52.13,48.8,0,LG,NOT IIP
07/20/1899,-52.13,48.8,0,LG,NOT IIP
07/20/1899,-55.62,49.87,0,LG,NOT IIP
07/23/1899,-49.05,51.75,0,BERG,NOT IIP
07/24/1899,-50.25,51.05,0,BERG,NOT IIP
07/23/1899,-49.05,51.75,0,BBGR,NOT IIP
07/24/1899,-50.25,51.05,0,BBGR,NOT IIP
07/24/1899,-51.78,51.08,0,BERG,NOT IIP
07/24/1899,-52.68,50.43,0,LG,NOT IIP
07/24/1899,-52.68,50.43,0,X,NOT IIP
07/24/1899,-52.68,50.43,0,BERG,NOT IIP
07/24/1899,-55.03,50.0,0,BERG,NOT IIP
07/24/1899,-55.52,50.02,0,BERG,NOT IIP
07/24/1899,-53.62,48.7,0,BERG,NOT IIP
07/26/1899,-52.42,46.72,0,MED,NOT IIP
07/27/1899,-52.75,47.82,0,MED,NOT IIP
07/30/1899,-53.62,48.7,0,LG,NOT IIP
07/31/1899,-55.0,49.08,0,LG,NOT IIP
07/30/1899,-53.62,48.7,0,SM,NOT IIP
07/31/1899,-55.0,49.08,0,SM,NOT IIP
07/31/1899,-55.0,49.08,0,BERG,NOT IIP
07/31/1899,-54.0,49.08,0,BERG,NOT IIP
07/31/1899,-53.08,49.75,0,BERG,NOT IIP
07/31/1899,-53.08,48.7,0,LG,NOT IIP
07/04/1899,-48.45,40.88,0,MED,NOT IIP
07/25/1899,-48.77,48.72,0,LG,NOT IIP
07/25/1899,-48.08,48.58,0,BERG,NOT IIP
07/26/1899,-48.82,48.88,0,LG,NOT IIP
07/26/1899,-49.02,48.72,0,BERG,NOT IIP
07/28/1899,-48.53,48.82,0,BERG,NOT IIP
07/28/1899,-48.53,48.82,0,X,NOT IIP
07/14/1899,-47.03,45.07,0,SM,NOT IIP
07/15/1899,-47.7,47.98,0,MED,NOT IIP
07/15/1899,-47.7,48.08,0,BERG,NOT IIP
07/16/1899,-46.0,46.6,0,MED,NOT IIP
07/18/1899,-47.03,45.78,0,X,NOT IIP
07/18/1899,-47.03,45.78,0,SM,NOT IIP
07/18/1899,-47.03,45.78,0,BBGR,NOT IIP
07/21/1899,-46.62,48.97,0,X,NOT IIP
07/21/1899,-46.62,48.97,0,X,NOT IIP
07/24/1899,-47.05,50.0,0,X,NOT IIP
07/25/1899,-45.07,47.23,0,SM,NOT IIP
07/25/1899,-45.98,47.02,0,LG,NOT IIP
07/25/1899,-47.35,46.07,0,BERG,NOT IIP
07/26/1899,-45.08,46.37,0,MED,NOT IIP
07/28/1899,-46.22,47.05,0,MED,NOT IIP
07/28/1899,-46.72,47.93,0,LG,NOT IIP
07/30/1899,-46.0,47.0,0,MED,NOT IIP
08/02/1899,-2223773828665.42,473192464540.98,0,LG,NOT IIP
08/03/1899,-47.88,48.43,0,MED,NOT IIP
07/21/1899,-51.6,52.88,0,BERG,NOT IIP
07/21/1899,-53.47,52.13,0,BERG,NOT IIP
07/22/1899,-55.25,51.95,0,BERG,NOT IIP
07/22/1899,-55.43,51.65,0,LG,NOT IIP
07/25/1899,-51.38,52.8,0,BERG,NOT IIP
07/25/1899,-55.02,51.92,0,BERG,NOT IIP
07/28/1899,-49.87,52.65,0,BERG,NOT IIP
07/28/1899,-55.25,51.92,0,BERG,NOT IIP
07/28/1899,-51.4,53.0,0,LG,NOT IIP
07/31/1899,-42898850604.95,6834765787049.58,0,BERG,NOT IIP
07/12/1899,-48.87,48.05,0,LG,NOT IIP
07/12/1899,-48.03,48.4,0,LG,NOT IIP
07/12/1899,-48.87,48.05,0,SM,NOT IIP
07/12/1899,-48.03,48.4,0,SM,NOT IIP
07/17/1899,-48.8,48.75,0,LG,NOT IIP
08/04/1899,-49.08,43.58,0,BERG,NOT IIP
08/05/1899,-49.58,49.0,0,LG,NOT IIP
08/05/1899,-49.58,49.0,0,BERG,NOT IIP
08/06/1899,-49.05,48.87,0,LG,NOT IIP
08/06/1899,-49.25,48.57,0,SM,NOT IIP
07/07/1899,-47.68,48.0,0,SM,NOT IIP
07/07/1899,-46.27,48.03,0,MED,NOT IIP
08/05/1899,-46.65,48.4,0,BBGR,NOT IIP
08/05/1899,-46.72,47.32,0,MED,NOT IIP
08/07/1899,-47.02,46.05,0,LG,NOT IIP
08/07/1899,-47.02,46.05,0,BBGR,NOT IIP
08/07/1899,-46.05,48.05,0,MED,NOT IIP
07/09/1899,-56.05,51.05,0,BERG,NOT IIP
07/10/1899,-52.05,52.38,0,X,NOT IIP
07/30/1899,-51.0,52.05,0,BERG,NOT IIP
07/31/1899,-55.9,51.65,0,BERG,NOT IIP
07/31/1899,-49.75,52.47,0,LG,NOT IIP
07/31/1899,-52.03,52.7,0,LG,NOT IIP
07/31/1899,-52.03,52.7,0,BERG,NOT IIP
07/31/1899,-55.25,51.92,0,BERG,NOT IIP
08/02/1899,-51.07,52.78,0,BERG,NOT IIP
08/02/1899,-55.25,51.92,0,BERG,NOT IIP
08/02/1899,-52.0,53.0,0,LG,NOT IIP
08/04/1899,-55.25,51.75,0,LG,NOT IIP
07/31/1899,-53.85,49.57,0,BERG,NOT IIP
07/31/1899,-54.18,49.58,0,BERG,NOT IIP
07/16/1899,-42.63,46.73,0,MED,NOT IIP
08/01/1899,-53.07,49.05,0,LG,NOT IIP
08/08/1899,-52.08,48.0,0,MED,NOT IIP
07/24/1899,-48.77,48.87,0,MED,NOT IIP
08/08/1899,-48.77,48.07,0,X,NOT IIP
08/09/1899,-49.97,49.47,0,MED,NOT IIP
08/12/1899,-49.65,48.92,0,X,NOT IIP
08/12/1899,-49.65,48.92,0,MED,NOT IIP
08/13/1899,-49.52,49.27,0,SM,NOT IIP
07/31/1899,-47.62,48.53,0,LG,NOT IIP
08/01/1899,-47.53,48.28,0,LG,NOT IIP
08/07/1899,-47.03,45.08,0,SM,NOT IIP
08/11/1899,-47.03,46.0,0,X,NOT IIP
08/13/1899,-47.03,48.2,0,LG,NOT IIP
07/16/1899,-55.0,51.92,0,LG,NOT IIP
07/17/1899,-52.97,52.25,0,LG,NOT IIP
07/16/1899,-55.25,51.92,0,LG,NOT IIP
07/17/1899,-50.07,52.3,0,LG,NOT IIP
07/16/1899,-55.25,51.92,0,BERG,NOT IIP
07/18/1899,-49.97,52.28,0,BERG,NOT IIP
07/19/1899,-54.7,51.88,0,BERG,NOT IIP
07/19/1899,-54.15,51.65,0,BERG,NOT IIP
07/24/1899,-55.25,51.92,0,BERG,NOT IIP
07/24/1899,-54.07,52.2,0,BERG,NOT IIP
07/24/1899,-53.07,52.37,0,BERG,NOT IIP
07/24/1899,-51.0,52.53,0,BERG,NOT IIP
07/30/1899,-55.05,51.88,0,BERG,NOT IIP
07/30/1899,-53.05,52.37,0,BERG,NOT IIP
08/06/1899,-50.0,52.03,0,BERG,NOT IIP
08/06/1899,-55.25,51.92,0,BERG,NOT IIP
08/13/1899,-52.13,52.45,0,X,NOT IIP
08/13/1899,-954205544815.15,9020360665187.57,0,X,NOT IIP
08/16/1899,-53.0,52.07,0,LG,NOT IIP
08/16/1899,-194855056966.05,784517796916.42,0,BERG,NOT IIP
08/16/1899,-53.25,52.05,0,LG,NOT IIP
08/16/1899,-54.0,52.43,0,LG,NOT IIP
08/16/1899,-53.25,52.05,0,BBGR,NOT IIP
08/16/1899,-54.0,52.43,0,BBGR,NOT IIP
08/17/1899,-55.4,51.75,0,LG,NOT IIP
07/31/1899,-48.2,48.53,0,LG,NOT IIP
07/31/1899,-48.4,48.02,0,SM,NOT IIP
08/09/1899,-48.72,48.37,0,LG,NOT IIP
08/09/1899,-48.72,48.37,0,BBGR,NOT IIP
08/13/1899,-49.0,47.0,0,LG,NOT IIP
08/13/1899,-50.13,47.72,0,X,NOT IIP
08/15/1899,-49.07,43.07,0,LG,NOT IIP
08/24/1899,-48.05,48.03,0,SM,NOT IIP
07/31/1899,-47.72,48.32,0,LG,NOT IIP
07/31/1899,-47.72,48.32,0,SM,NOT IIP
08/01/1899,-46.12,46.9,0,LG,NOT IIP
08/04/1899,-47.6,48.88,0,LG,NOT IIP
08/16/1899,-46.38,48.47,0,LG,NOT IIP
08/17/1899,-46.72,48.62,0,LG,NOT IIP
08/17/1899,-47.05,49.0,0,LG,NOT IIP
08/17/1899,-47.05,49.0,0,MED,NOT IIP
08/17/1899,-47.92,48.08,0,LG,NOT IIP
08/18/1899,-46.48,48.42,0,LG,NOT IIP
08/19/1899,-46.07,46.73,0,LG,NOT IIP
08/20/1899,-46.27,48.3,0,MED,NOT IIP
08/20/1899,-46.27,48.3,0,SM,NOT IIP
08/22/1899,-46.25,48.2,0,LG,NOT IIP
08/24/1899,-46.47,48.72,0,X,NOT IIP
08/06/1899,-52.05,52.22,0,BERG,NOT IIP
08/06/1899,-55.0,51.92,0,LG,NOT IIP
08/21/1899,-55.25,51.92,0,BERG,NOT IIP
08/21/1899,-717464212702.92,554472387327.15,0,BERG,NOT IIP
08/24/1899,-53.73,52.35,0,LG,NOT IIP
08/24/1899,-55.02,52.25,0,LG,NOT IIP
08/24/1899,-55.02,52.25,0,MED,NOT IIP
08/24/1899,-55.02,52.25,0,SM,NOT IIP
08/09/1899,-48.57,48.37,0,BERG,NOT IIP
08/09/1899,-48.0,48.0,0,SM,NOT IIP
08/10/1899,-48.07,45.75,0,LG,NOT IIP
08/21/1899,-48.07,48.03,0,BERG,NOT IIP
08/26/1899,-48.58,48.05,0,LG,NOT IIP
08/26/1899,-48.05,48.2,0,LG,NOT IIP
08/26/1899,-48.58,48.05,0,MED,NOT IIP
08/26/1899,-48.05,48.2,0,MED,NOT IIP
08/26/1899,-48.08,48.87,0,MED,NOT IIP
08/26/1899,-48.08,48.87,0,SM,NOT IIP
08/26/1899,-49.13,48.07,0,LG,NOT IIP
08/26/1899,-49.13,48.07,0,SM,NOT IIP
08/26/1899,-49.03,48.53,0,MED,NOT IIP
08/26/1899,-49.03,48.53,0,SM,NOT IIP
08/27/1899,-49.43,49.62,0,MED,NOT IIP
08/31/1899,-48.73,48.05,0,MED,NOT IIP
08/31/1899,-48.73,48.05,0,BBGR,NOT IIP
08/07/1899,-47.95,48.03,0,LG,NOT IIP
08/10/1899,-47.82,45.7,0,LG,NOT IIP
08/17/1899,-46.8,48.63,0,LG,NOT IIP
08/28/1899,-47.02,46.77,0,MED,NOT IIP
08/29/1899,-47.05,46.4,0,X,NOT IIP
08/29/1899,-977496254387.72,46.4,0,BERG,NOT IIP
08/30/1899,-47.43,46.25,0,LG,NOT IIP
08/30/1899,-47.82,46.22,0,LG,NOT IIP
08/30/1899,-47.82,46.22,0,SM,NOT IIP
08/13/1899,-55.38,51.87,0,BERG,NOT IIP
08/13/1899,-55.38,51.87,0,LG,NOT IIP
08/13/1899,-45.0,52.8,0,LG,NOT IIP
08/19/1899,-52.0,52.05,0,BERG,NOT IIP
08/19/1899,-55.25,51.92,0,BERG,NOT IIP
08/23/1899,-51.63,52.62,0,BERG,NOT IIP
08/24/1899,-55.43,51.07,0,BERG,NOT IIP
08/25/1899,-52.05,52.1,0,LG,NOT IIP
08/25/1899,-52.05,52.1,0,LG,NOT IIP
08/25/1899,-55.25,51.92,0,LG,NOT IIP
08/25/1899,-52.05,52.1,0,SM,NOT IIP
08/25/1899,-55.25,51.92,0,SM,NOT IIP
08/27/1899,-52.05,52.23,0,BERG,NOT IIP
08/27/1899,-55.25,51.92,0,BERG,NOT IIP
08/27/1899,-55.8,52.0,0,SM,NOT IIP
08/11/1899,-51.28,47.02,0,LG,NOT IIP
08/18/1899,-49.53,42.63,0,LG,NOT IIP
08/18/1899,-49.53,42.63,0,BBGR,NOT IIP
08/21/1899,-49.25,42.92,0,X,NOT IIP
08/31/1899,-48.8,48.55,0,BBGR,NOT IIP
09/03/1899,-49.25,48.63,0,MED,NOT IIP
08/12/1899,-46.1,48.75,0,X,NOT IIP
08/19/1899,-46.05,48.05,0,BERG,NOT IIP
08/19/1899,-47.48,48.48,0,X,NOT IIP
08/19/1899,-47.48,48.48,0,BBGR,NOT IIP
08/19/1899,-46.93,47.07,0,MED,NOT IIP
08/28/1899,-46.12,47.97,0,LG,NOT IIP
08/29/1899,-46.12,48.07,0,LG,NOT IIP
08/29/1899,-49.02,48.13,0,LG,NOT IIP
08/29/1899,-47.13,46.35,0,X,NOT IIP
08/29/1899,-47.13,46.35,0,BBGR,NOT IIP
08/30/1899,-47.65,46.13,0,BERG,NOT IIP
09/01/1899,-46.03,48.05,0,LG,NOT IIP
09/01/1899,-46.6,48.22,0,MED,NOT IIP
09/01/1899,-46.73,48.3,0,X,NOT IIP
09/03/1899,-46.08,47.25,0,LG,NOT IIP
09/03/1899,-46.08,47.25,0,SM,NOT IIP
09/03/1899,-46.98,47.13,0,SM,NOT IIP
09/03/1899,-47.23,47.07,0,LG,NOT IIP
09/03/1899,-47.75,46.93,0,LG,NOT IIP
09/04/1899,-46.7,47.07,0,BERG,NOT IIP
09/04/1899,-46.75,46.9,0,BERG,NOT IIP
09/04/1899,-47.02,46.85,0,LG,NOT IIP
09/04/1899,-46.63,46.95,0,MED,NOT IIP
09/04/1899,-46.63,46.82,0,MED,NOT IIP
09/04/1899,-46.97,46.65,0,LG,NOT IIP
09/04/1899,-47.0,46.72,0,LG,NOT IIP
09/04/1899,-47.02,46.92,0,SM,NOT IIP
09/04/1899,-47.02,46.92,0,BBGR,NOT IIP
09/04/1899,-47.0,46.77,0,LG,NOT IIP
09/05/1899,-46.03,46.93,0,MED,NOT IIP
09/05/1899,-46.08,46.42,0,X,NOT IIP
09/05/1899,-46.08,46.42,0,LG,NOT IIP
09/06/1899,-46.73,46.42,0,BERG,NOT IIP
09/06/1899,-46.73,46.03,0,BERG,NOT IIP
08/15/1899,-56.25,51.77,0,BERG,NOT IIP
08/15/1899,-55.25,51.75,0,LG,NOT IIP
08/15/1899,-52.58,52.72,0,LG,NOT IIP
08/08/1899,-55.25,51.95,0,BERG,NOT IIP
08/10/1899,-51.07,51.05,0,BERG,NOT IIP
08/14/1899,-54.03,52.25,0,LG,NOT IIP
08/14/1899,-53.0,52.05,0,LG,NOT IIP
08/15/1899,-51.63,52.08,0,BERG,NOT IIP
08/16/1899,-55.43,51.07,0,BERG,NOT IIP
08/16/1899,-47.85,54.53,0,BERG,NOT IIP
08/18/1899,-55.25,51.92,0,LG,NOT IIP
08/18/1899,-2997602711927.9,715366864782.18,0,LG,NOT IIP
08/18/1899,-55.25,51.92,0,BBGR,NOT IIP
08/18/1899,-2997602711927.9,715366864782.18,0,BBGR,NOT IIP
08/20/1899,-55.37,52.07,0,SM,NOT IIP
08/20/1899,-55.25,51.92,0,BERG,NOT IIP
08/20/1899,-52.0,52.8,0,BERG,NOT IIP
08/20/1899,-56.05,51.05,0,BERG,NOT IIP
08/20/1899,-52.05,52.0,0,BERG,NOT IIP
08/26/1899,-54.88,49.97,0,MED,NOT IIP
08/26/1899,-54.3,50.05,0,MED,NOT IIP
08/26/1899,-53.88,50.08,0,BERG,NOT IIP
08/26/1899,-53.88,50.08,0,BBGR,NOT IIP
08/26/1899,-3328719297150.73,117851130247.75,0,LG,NOT IIP
08/28/1899,-51.58,52.13,0,MED,NOT IIP
08/28/1899,-55.75,51.75,0,MED,NOT IIP
08/29/1899,-55.0,51.7,0,MED,NOT IIP
08/29/1899,-56.0,51.7,0,MED,NOT IIP
08/30/1899,-100528753517.43,886219427990.15,0,MED,NOT IIP
08/30/1899,-55.58,51.78,0,SM,NOT IIP
08/30/1899,-55.25,51.92,0,MED,NOT IIP
08/31/1899,-53.05,52.02,0,SM,NOT IIP
08/31/1899,-53.92,52.0,0,LG,NOT IIP
09/06/1899,-52.53,52.08,0,LG,NOT IIP
08/26/1899,-48.48,48.48,0,LG,NOT IIP
08/26/1899,-48.2,48.6,0,LG,NOT IIP
08/26/1899,-48.48,48.48,0,BBGR,NOT IIP
08/26/1899,-48.2,48.6,0,BBGR,NOT IIP
08/26/1899,-348675470727.13,47.57,0,MED,NOT IIP
08/26/1899,-48.88,49.03,0,LG,NOT IIP
08/27/1899,-48.18,48.02,0,X,NOT IIP
08/27/1899,-46.13,48.57,0,X,NOT IIP
08/30/1899,-48.58,48.05,0,LG,NOT IIP
08/30/1899,-47.87,48.4,0,BBGR,NOT IIP
09/05/1899,-48.82,43.75,0,X,NOT IIP
09/09/1899,-48.78,48.35,0,SM,NOT IIP
09/09/1899,-48.78,48.35,0,BBGR,NOT IIP
09/11/1899,-48.48,48.15,0,MED,NOT IIP
09/11/1899,-437188661625.28,93000975367.68,0,BERG,NOT IIP
08/17/1899,-47.47,48.95,0,MED,NOT IIP
08/22/1899,-47.93,48.35,0,LG,NOT IIP
08/22/1899,-46.08,48.65,0,MED,NOT IIP
08/22/1899,-46.08,48.65,0,LG,NOT IIP
08/28/1899,-46.07,47.07,0,MED,NOT IIP
08/28/1899,-46.07,47.07,0,SM,NOT IIP
08/30/1899,-47.72,46.18,0,LG,NOT IIP
08/30/1899,-47.08,45.87,0,MED,NOT IIP
09/03/1899,-47.0,47.18,0,LG,NOT IIP
09/03/1899,-47.08,47.15,0,LG,NOT IIP
09/05/1899,-46.87,46.72,0,LG,NOT IIP
09/07/1899,-43.2,48.18,0,LG,NOT IIP
09/08/1899,-46.47,46.73,0,MED,NOT IIP
09/08/1899,-46.38,46.6,0,LG,NOT IIP
09/08/1899,-46.85,46.47,0,SM,NOT IIP
09/08/1899,-46.4,46.75,0,MED,NOT IIP
09/08/1899,-46.82,46.6,0,SM,NOT IIP
09/09/1899,-45.6,47.8,0,MED,NOT IIP
09/09/1899,-46.3,47.45,0,LG,NOT IIP
09/09/1899,-46.4,47.32,0,SM,NOT IIP
09/09/1899,-46.07,48.22,0,BERG,NOT IIP
09/09/1899,-46.8,48.23,0,LG,NOT IIP
09/09/1899,-46.8,48.23,0,SM,NOT IIP
09/12/1899,-47.08,47.87,0,LG,NOT IIP
09/05/1899,-53.0,52.0,0,BERG,NOT IIP
09/05/1899,-57.42,51.18,0,BERG,NOT IIP
09/05/1899,-53.05,52.13,0,LG,NOT IIP
09/05/1899,-53.58,51.08,0,LG,NOT IIP
09/05/1899,-54.08,53.08,0,X,NOT IIP
09/05/1899,-55.0,52.07,0,LG,NOT IIP
09/05/1899,-52.07,52.3,0,LG,NOT IIP
09/05/1899,-52.07,52.3,0,LG,NOT IIP
09/06/1899,-55.42,51.92,0,BERG,NOT IIP
09/06/1899,-56.87,51.42,0,BERG,NOT IIP
09/05/1899,-52.03,52.82,0,SM,NOT IIP
09/05/1899,-52.68,52.72,0,LG,NOT IIP
09/05/1899,-52.68,52.72,0,SM,NOT IIP
09/09/1899,-374451960800.9,597047612808.3,0,BERG,NOT IIP
09/09/1899,-57.42,51.18,0,BERG,NOT IIP
09/09/1899,-52.0,52.42,0,LG,NOT IIP
09/09/1899,-54.4,51.15,0,MED,NOT IIP
09/09/1899,-54.4,51.15,0,BERG,NOT IIP
09/09/1899,-55.25,51.92,0,BERG,NOT IIP
09/09/1899,-56.05,51.05,0,BERG,NOT IIP
08/30/1899,-48.52,48.42,0,BERG,NOT IIP
08/30/1899,-48.52,48.42,0,X,NOT IIP
08/31/1899,-48.08,48.43,0,MED,NOT IIP
08/31/1899,-48.08,48.43,0,BBGR,NOT IIP
08/31/1899,-48.28,48.0,0,LG,NOT IIP
08/31/1899,-47.03,48.28,0,LG,NOT IIP
09/02/1899,-47.53,48.03,0,LG,NOT IIP
09/02/1899,-47.15,48.43,0,MED,NOT IIP
09/07/1899,-46.05,46.42,0,LG,NOT IIP
09/12/1899,-46.37,47.2,0,LG,NOT IIP
09/15/1899,-47.73,48.02,0,LG,NOT IIP
09/15/1899,-47.73,48.02,0,MED,NOT IIP
09/16/1899,-46.45,46.98,0,LG,NOT IIP
09/21/1899,-46.72,46.08,0,SM,NOT IIP
09/21/1899,-46.72,46.08,0,BBGR,NOT IIP
08/15/1899,-56.05,51.05,0,LG,NOT IIP
08/17/1899,-52.08,52.65,0,LG,NOT IIP
