data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,,,,,,
IOT,1,282,282,N,Ship,Rathlin Head (SS),Visual,47.66666667,-49.66666667,1904,1904,July,7/8/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 779 Aug 3,,,,,,
IOT,1,263.1,263.1,N,Ship,Dora (SS),Visual,48.76666667,-46.41666667,1904,1904,July,7/9/04,,Small,,,,1,,,,,,,,,15,E,,,,,,,,HB 777 July 20: passed a berg ~50' high & saw a smaller one close to it,,,,,,
IOT,1,263.2,263.2,N,Ship,Dora (SS),Visual,48.76666667,-46.41666667,1904,1904,Jul,7/9/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 777 July 20: passed a berg ~50' high & saw a smaller one close to it,,,,,,
IOT,1,285.1,285.1,N,Ship,Rathlin Head (SS),Visual,48.8,-46.96666667,1904,1904,July,7/9/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 779 Aug 3: passed a large berg with several small pieces of ice near it,,,,,,
IOT,1,285.2,285.2,N,Ship,Rathlin Head (SS),Visual,48.8,-46.96666667,1904,1904,July,7/9/04,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 779 Aug 3: passed a large berg with several small pieces of ice near it,,,,,,
IOT,1,255,255,N,Ship,British Princess (SS),Visual,47.75,-49.4,1904,1904,July,7/10/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 777 July 20,,,,,,
IOT,1,256.1,256.1,N,Ship,British Princess (SS),Visual,46.66666667,-51.6,1904,1904,July,7/10/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 777 July 20: saw a small berg & several small pieces of ice,,,,,,
IOT,1,256.2,256.2,N,Ship,British Princess (SS),Visual,46.66666667,-51.6,1904,1904,July,7/10/04,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 777 July 20: saw a small berg & several small pieces of ice,,,,,,
IOT,1,257,257,N,Ship,Monarch (SS),Visual,46.76666667,-51.58333333,1904,1904,July,7/10/04,,Small,,,,1,,,,,,,9,E,6.1,E,,,,,,,,HB 777 July 20: saw a berg ~30' long & 20' high,,,,,,
IOT,1,258,258,N,Ship,Dora (SS),Visual,46.5,-51.66666667,1904,1904,July,7/10/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 777 July 20,,,,,,
IOT,1,276,276,N,Ship,Almora (SS),Visual,47.66666667,-49.33333333,1904,1904,July,7/11/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 778 July 27,,,,,,
IOT,1,283,283,N,Ship,Hungarian (SS),Visual,47.56666667,-49.16666667,1904,1904,July,7/11/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 779 Aug 3,,,,,,
IOT,1,244,244,N,Ship,Manchester Trader (SS),Visual,46.66666667,-52.76666667,1904,1904,July,7/15/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 777 July 20,,,,,,
IOT,1,264.1,264.1,N,Ship,Manchester Trader (SS),Visual,51.75,-55.25,1904,1904,July,7/15/04,,Very Large,,,,,,,1,,,,,,,,,,,,,,,HB 778 July 27: at the entrance to the Strait of Belle Isle saw I very large & 16 medium sized bergs [position approximate],,,,,,
IOT,1,264.2,264.2,N,Ship,Manchester Trader (SS),Visual,51.75,-55.25,1904,1904,July,7/15/04,,Medium,,,,,16,,,,,,,,,,,,,,,,,HB 778 July 27: at the entrance to the Strait of Belle Isle saw I very large & 16 medium sized bergs [position approximate],,,,,,
IOT,1,279,279,N,Ship,Cassel (SS),Visual,41.35,-46.05,1904,1904,July,7/15/04,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 778 July 27,,,,,,
IOT,1,265,265,N,Ship,Sardinian (SS),Visual,52.41666667,-53.28333333,1904,1904,July,7/16/04,,Large,,,,,,1,,,,Tabular,,,,,,,,,,,,HB 778 July 27: passed 3 miles S of a large flat berg [position calculated],,,,,,
IOT,1,266,266,N,Ship,Sardinian (SS),Visual,52.03333333,-54.93333333,1904,1904,July,7/16/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 778 July 27: saw a moderate sized berg N 4 miles [position calculated],,,,,,
IOT,1,267,267,N,Ship,Sardinian (SS),Visual,51.91666667,-54.93333333,1904,1904,July,7/16/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 778 July 27: saw a moderate sized berg S 3 miles [position calculated],,,,,,
IOT,1,268.1,268.1,N,Ship,Sardinian (SS),Visual,52,-51,1904,1904,July,7/16/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 778 July 27: saw numerous bergs and small detached pieces of ice E of Belle Isle [position approximate],,,,,,
IOT,1,268.2,268.2,N,Ship,Sardinian (SS),Visual,52,-51,1904,1904,July,7/16/04,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 778 July 27: saw numerous bergs and small detached pieces of ice E of Belle Isle [position approximate],,,,,,
IOT,1,287.11,287.11,N,Ship,Carrigan Head (SS),Visual,51.66666667,-55.91666667,1904,1904,July,7/16/04,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 780 Aug 10: saw numerous small bergs & large quantities of small broken pieces of ice,,,,,,
IOT,0,287.12,287.12,N,Ship,Carrigan Head (SS),Visual,52,-54.06666667,1904,1904,July,7/16/04,,Small,,,,,,,,,,,,,,,,,,,,,,HB 780 Aug 10: saw numerous small bergs & large quantities of small broken pieces of ice,,,,,,
IOT,1,287.21,287.21,N,Ship,Carrigan Head (SS),Visual,51.66666667,-55.91666667,1904,1904,July,7/16/04,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 780 Aug 10: saw numerous small bergs & large quantities of small broken pieces of ice,,,,,,
IOT,0,287.22,287.22,N,Ship,Carrigan Head (SS),Visual,52,-54.06666667,1904,1904,July,7/16/04,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 780 Aug 10: saw numerous small bergs & large quantities of small broken pieces of ice,,,,,,
IOT,1,294,294,N,Ship,Carrigan Head (SS),Visual,52.66666667,-53.16666667,1904,1904,July,7/16/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 781 Aug 17,,,,,,
IOT,1,277,277,N,Ship,Beacon Light (SS),Visual,47.66666667,-49,1904,1904,July,7/17/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 778 July 27,,,,,,
IOT,1,288,288,N,Ship,Lakonia (SS),Visual,52,-55,1904,1904,July,7/18/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 780 Aug 10: saw numerous large & small bergs outside Belle Isle [position approximate],,,,,,
IOT,1,269.01,269.01,N,Ship,Tunisian (SS),Visual,52.2,-54.33333333,1904,1904,July,7/20/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 778 July 27 & HB 781 Aug 17: to C.Norman passed several large & small bergs,,,,,,
IOT,0,269.02,269.02,N,Ship,Tunisian (SS),Visual,51.66666667,-55.9,1904,1904,July,7/20/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 778 July 27 & HB 781 Aug 17: to C.Norman passed several large & small bergs,,,,,,
IOT,1,270,270,N,Ship,Edith Heyne (SS),Visual,46.31666667,-58.96666667,1904,1904,June,7/20/04,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 778 July 27: saw a small piece of ice,,,,,,
IOT,1,295.01,295.01,N,Ship,Hurona (SS),Visual,51.66666667,-55.43333333,1904,1904,July,7/20/04,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 781 Aug 17: passed numerous small bergs from C.Bauld,,,,,,
IOT,0,295.02,295.02,N,Ship,Hurona (SS),Visual,51.75,-54,1904,1904,July,7/20/04,,Small,,,,,,,,,,,,,,,,,,,,,,HB 781 Aug 17: passed numerous small bergs from C.Bauld,,,,,,
IOT,1,280.01,280.01,N,Ship,Salacia (SS),Visual,52.16666667,-54.9,1904,1904,July,7/21/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 779 Aug 3 & HB 781 Aug 17: saw numerous bergs of all sizes to Belle Isle,,,,,,
IOT,0,280.02,280.02,N,Ship,Salacia (SS),Visual,51.95,-55.25,1904,1904,July,7/21/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 779 Aug 3 & HB 781 Aug 17: saw numerous bergs of all sizes to Belle Isle,,,,,,
IOT,1,286,286,N,Ship,Englishman (SS),Visual,46.83333333,-47.08333333,1904,1904,July,7/23/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 779 Aug 3 & HB 781 Aug 17,,,,,,
IOT,1,291,291,N,Ship,Beatrice (SS),Visual,48.15,-49.66666667,1904,1904,July,7/24/04,,Medium,,,,,1,,,,,,61,E,23,E,,,,,,,,HB 780 Aug 10: passed a berg ~200' long & 75' high,,,,,,
IOT,1,304,304,N,Ship,Tampican (SS),Visual,46.46666667,-47.33333333,1904,1904,July,7/25/04,,Medium,,,,,1,,,,,,107,E,30,E,,,,,,,,HB 781 Aug 17: passed a berg 100' high & 350' long,,,,,,
IOT,1,284,284,N,Ship,Furnessia (SS),Visual,47.95,-49.3,1904,1904,July,7/27/04,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 779 Aug 3 & HB 781 Aug 17,,,,,,
IOT,1,308,308,N,Ship,Vancouver (SS),Visual,46,-47.45,1904,1904,July ,7/27/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 781 Aug 17,,,,,,
IOT,1,309.01,309.01,N,Ship,Manchester Trader (SS),Visual,51.8,-55.33333333,1904,1904,July,7/27/04,,Berg,7,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: passed 7 bergs of various sizes,,,,,,
IOT,0,309.02,309.02,N,Ship,Manchester Trader (SS),Visual,52.23333333,-53.65,1904,1904,July,7/27/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: passed 7 bergs of various sizes,,,,,,
IOT,1,292,292,N,Ship,Marina (SS),Visual,52.91666667,-51.53333333,1904,1904,July,7/29/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 780 Aug 10 & HB 781 Aug 17,,,,,,
IOT,1,289,289,N,Ship,Marina (SS),Visual,52.8,-52.1,1904,1904,July,7/30/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 780 Aug 10 & HB 781 Aug 17,,,,,,
IOT,1,293,293,N,Ship,Numidian (SS),Visual,48.16666667,-49.16666667,1904,1904,July,7/30/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 780 Aug 10: passed 2 miles to the northward of a large berg [position calculated],,,,,,
IOT,1,290.01,290.01,N,Ship,Marina (SS),Visual,51.91666667,-54.85,1904,1904,July,7/31/04,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 780 Aug 10 & HB 781 Aug 17: passed several large bergs,,,,,,
IOT,0,290.02,290.02,N,Ship,Marina (SS),Visual,51.8,-55.58333333,1904,1904,July ,7/31/04,,Large,,,,,,,,,,,,,,,,,,,,,,HB 780 Aug 10 & HB 781 Aug 17: passed several large bergs,,,,,,
IOT,1,310,310,N,Ship,Sardinian (SS),Visual,52.11666667,-54.35,1904,1904,July,7/31/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: numerous bergs in sight,,,,,,
IOT,1,311,311,N,Ship,Sardinian (SS),Visual,52.93333333,-51.23333333,1904,1904,July,7/31/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 782 Aug 24,,,,,,
IOT,1,300.01,300.01,N,Ship,Tunisian (SS),Visual,51.66666667,-55.43333333,1904,1904,August,8/2/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 781 Aug 17: passed several bergs betweeen Cape Bauld and Cape Norman,,,,,,
IOT,1,300.02,300.02,N,Ship,Tunisian (SS),Visual,51.66666667,-55.9,1904,1904,August,8/2/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 781 Aug 17: passed several bergs betweeen Cape Bauld and Cape Norman,,,,,,
IOT,1,337,337,N,Ship,Aral (SS),Visual,45.01666667,-47.73333333,1904,1904,August,8/4/04,,Small,,,,1,,,,,,,,,9,E,,,,,,,,HB 783 Aug 31: passed an iceberg 30 feet high,,,,,,
IOT,1,302.01,302.01,N,Ship,Rathlin Head (SS),Visual,52.06666667,-50.28333333,1904,1904,August,8/6/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 781 Aug 17: to Strait of Belle Isle passed a number of bergs, great & small",,,,,,
IOT,0,302.02,302.02,N,Ship,Rathlin Head (SS),Visual,51.5,-56.5,1904,1904,August,8/6/04,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 781 Aug 17: to Strait of Belle Isle passed a number of bergs, great & small",,,,,,
IOT,1,305,305,N,Ship,Pennmanor (SS),Visual,47.6,-39.28333333,1904,1904,August ,8/6/04,,Bergy bit,,,1,,,,,,,,15,E,0.3,E,12,E,,,,,,"HB 781 Aug 17: passed a piece of field ice 50 feet long and 40 wide, projecting 1 foot above the water",,,,,,
IOT,1,306,306,N,Ship,Pennmanor (SS),Visual,45.28333333,-47.4,1904,1904,August,8/7/04,,Small,,,,1,,,,,,,46,E,15,E,,,,,,,,HB 781 Aug 17: passed a berg 150 feet long and 50 feet high ,,,,,,
IOT,1,331,331,N,Ship,Salacia (SS),Visual,52,-55.38333333,1904,1904,August,8/7/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: passed numerous bergs of numerous sizes around Belle Isle,,,,,,
IOT,1,312.01,312.01,N,Ship,Lakonia (SS),Visual,52.9,-52.06666667,1904,1904,August,8/12/04,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 782 Aug 24,,,,,,
IOT,0,312.02,312.02,N,Ship,Lakonia (SS),Visual,52,-54.16666667,1904,1904,August,8/12/04,,Large,,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24,,,,,,
IOT,1,313,313,N,Ship,Lakonia (SS),Visual,51.75,-55.25,1904,1904,August,8/12/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: passed [smaller] bergs at the entrance to Strait of Belle Isle,,,,,,
IOT,1,314.11,314.11,N,Ship,Lakonia (SS),Visual,51.95,-55.41666667,1904,1904,August,8/12/04,,Large,,,,,,8,,,,,,,,,,,,,,,,HB 782 Aug 24: from Belle Isle to Pt.Amour passed 8 large bergs & numerous small pieces toward the N shore,,,,,,
IOT,0,314.12,314.12,N,Ship,Lakonia (SS),Visual,51.41666667,-56.86666667,1904,1904,August,8/12/04,,Large,,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: from Belle Isle to Pt.Amour passed 8 large bergs & numerous small pieces toward the N shore,,,,,,
IOT,1,314.21,314.21,N,Ship,Lakonia (SS),Visual,51.95,-55.41666667,1904,1904,August,8/12/04,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: from Belle Isle to Pt.Amour passed 8 large bergs & numerous small pieces toward the N shore,,,,,,
IOT,0,314.22,314.22,N,Ship,Lakonia (SS),Visual,51.41666667,-56.86666667,1904,1904,August,8/12/04,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24: from Belle Isle to Pt.Amour passed 8 large bergs & numerous small pieces toward the N shore,,,,,,
IOT,1,315,315,N,Ship,Corinthian (SS),Visual,52.9,-51.6,1904,1904,August,8/12/04,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 782 Aug 24 & HB 783 Aug 31: passed large bergs,,,,,,
IOT,1,316,316,N,Ship,Corinthian (SS),Visual,52,-55,1904,1904,August,8/12/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24 & HB 783 Aug 31: passed a few bergs before entering the Strait of Belle Isle [position approximate],,,,,,
IOT,1,317,317,N,Ship,Corinthian (SS),Visual,51.5,-56.5,1904,1904,August,8/12/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 782 Aug 24 & HB 783 Aug 31: some bergs in the straits [position approximate],,,,,,
IOT,1,336,336,N,Ship,Siberian (SS),Visual,49.13333333,-49.43333333,1904,1904,August,8/13/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,318,318,N,Ship,Ohio (SS),Visual,49.16666667,-49.8,1904,1904,August,8/14/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 782 Aug 24. HB 783 Aug 31: passed a moderate sized iceberg,,,,,,
IOT,1,329,329,N,Ship,Hurona (SS),Visual,52,-52.5,1904,1904,August,8/14/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,330.01,330.01,N,Ship,Hurona (SS),Visual,52,-52.5,1904,1904,August,8/14/04,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 783 Aug 31: numerous small bergs to Belle Isle Strait,,,,,,
IOT,0,330.02,330.02,N,Ship,Hurona (SS),Visual,52,-55.41666667,1904,1904,August,8/14/04,,Small,,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: numerous small bergs to Belle Isle Strait,,,,,,
IOT,1,326,326,N,Ship,Tunisian (SS),Visual,52.83333333,-51.91666667,1904,1904,August,8/16/04,,Medium,,,,,2,,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,327,327,N,Ship,Tunisian (SS),Visual,52.13333333,-54.66666667,1904,1904,August,8/16/04,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,328,328,N,Ship,Tunisian (SS),Visual,51.66666667,-55.9,1904,1904,August,8/16/04,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,344.01,344.01,N,Ship,Unknown,Visual,51.95,-55.25,1904,1904,August,8/16/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 785 Sept 14: from Belle Isle to 160 miles E [position calculated] passed numerous bergs,,,,,,
IOT,0,344.02,344.02,N,Ship,Unknown,Visual,51.95,-51.01666667,1904,1904,August,8/16/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 785 Sept 14: from Belle Isle to 160 miles E [position calculated] passed numerous bergs,,,,,,
IOT,1,319,319,N,Ship,Vancouver (SS),Visual,51.7,-56,1904,1904,August ,8/17/04,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31,,,,,,
IOT,1,321.01,321.01,N,Ship,Sardinian (SS),Visual,52.76666667,-52.35,1904,1904,August,8/21/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: to Belle Isle passed numerous bergs,,,,,,
IOT,0,321.02,321.02,N,Ship,Sardinian (SS),Visual,51.95,-55.25,1904,1904,August,8/21/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: to Belle Isle passed numerous bergs,,,,,,
IOT,1,322,322,N,Ship,Sardinian (SS),Visual,52,-55.38333333,1904,1904,August,8/21/04,,Large,,,,,,7,,,,,,,,,,,,,,,,"HB 783 Aug 31, in vicinity of Belle Isle saw seven large bergs [position approximate]",,,,,,
IOT,1,323,323,N,Ship,Sardinian (SS),Visual,51.66666667,-55.9,1904,1904,August,8/21/04,,Large,,,,,,3,,,,,,,,,,,,,,,,HB 783 Aug 31: saw three large bergs in the vicinity of Cape Norman [position approximate],,,,,,
IOT,1,320.01,320.01,N,Ship,Manchester Trader (SS),Visual,52.58333333,-52.5,1904,1904,August,8/22/04,,Berg,33,,,,,,,,,,,,,,,,,,,,,"HB 783 Aug 31, to 3 miles west of Cape Norman passed 33 bergs of various sizes",,,,,,
IOT,0,320.02,320.02,N,Ship,Manchester Trader (SS),Visual,51.63333333,-55.98333333,1904,1904,August,8/22/04,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 783 Aug 31, to 3 miles west of Cape Norman passed 33 bergs of various sizes",,,,,,
IOT,1,324.01,324.01,N,Ship,Canada (SS),Visual,52.2,-52.38333333,1904,1904,August,8/23/04,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: to Belle Isle passed 10 bergs of various size,,,,,,
IOT,0,324.02,324.02,N,Ship,Canada (SS),Visual,51.95,-55.25,1904,1904,August,8/23/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: to Belle Isle passed 10 bergs of various size,,,,,,
IOT,1,325.01,325.01,N,Ship,Canada (SS),Visual,51.95,-55.41666667,1904,1904,August,8/23/04,,Berg,6,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: passed 6 more bergs from Belle Isle to Cape Norman ,,,,,,
IOT,0,325.02,325.02,N,Ship,Canada (SS),Visual,51.66666667,-55.9,1904,1904,August,8/23/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 783 Aug 31: passed 6 more bergs from Belle Isle to Cape Norman ,,,,,,
IOT,1,348,348,N,Ship,Turcoman (SS),Visual,52,-55.16666667,1904,1904,August,8/25/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 786 Sept 21: saw several large & small bergs in the vicinity of Belle Isle [position approximate],,,,,,
IOT,1,349.1,349.1,N,Ship,Turcoman (SS),Visual,52.4,-53.7,1904,1904,August,8/25/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,349.2,349.2,N,Ship,Turcoman (SS),Visual,52.4,-53.7,1904,1904,August,8/25/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,338.1,338.1,N,Ship,Manchester Corporation (SS),Visual,48.3,-48.81666667,1904,1904,August,8/26/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 784 Sept 7 ,,,,,,
IOT,1,338.2,338.2,N,Ship,Manchester Corporation (SS),Visual,48.3,-48.81666667,1904,1904,August,8/26/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 784 Sept 7 ,,,,,,
IOT,1,350,350,N,Ship,Turcoman (SS),Visual,52.78333333,-53.75,1904,1904,August,8/26/04,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 786 Sept 21: pased several small bergs,,,,,,
IOT,1,343.01,343.01,N,Ship,Iona (SS),Visual,52.58333333,-53.16666667,1904,1904,August,8/28/04,,Berg,12,,,,,,,,,,,,,,,,,,,,,HB 785 Sept 14: 12 medium and small sized icebergs to C.Norman,,,,,,
IOT,0,343.02,343.02,N,Ship,Iona (SS),Visual,51.66666667,-55.9,1904,1904,August,8/28/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 785 Sept 14: 12 medium and small sized icebergs to C.Norman,,,,,,
IOT,1,346,346,N,Ship,Tunisian (SS),Visual,51.66666667,-55.9,1904,1904,August,8/28/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21: passed a large berg off Cape Norman,,,,,,
IOT,1,347,347,N,Ship,Tunisian (SS),Visual,52.25,-53.81666667,1904,1904,August,8/29/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,355.01,355.01,N,Ship,Lakonia (SS),Visual,51.7,-55.88333333,1904,1904,August,8/29/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 786 Sept 21: passed several large and small icebergs,,,,,,
IOT,0,355.02,355.02,N,Ship,Lakonia (SS),Visual,53,-50.5,1904,1904,August,8/29/04,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 786 Sept 21: passed several large and small icebergs,,,,,,
IOT,1,345,345,N,Ship,Furnessia (SS),Visual,48.66666667,-47.33333333,1904,1904,August,8/30/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 785 Sept 14. HB 784 Sept 7: unnamed ship Aug 31 a berg was sighted to the southward. NYMR (38.40N),,,,,,
IOT,1,368,368,N,Ship,Rathlin Head (SS),Visual,51.95,-55.21666667,1904,1904,September,9/1/04,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 787 Sept 28: passed 4 bergs off Belle Isle [position approximate],,,,,,
IOT,1,369,369,N,Ship,Rathlin Head (SS),Visual,52.23333333,-54,1904,1904,September,9/1/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 787 Sept 28,,,,,,
IOT,1,370,370,N,Ship,Rathlin Head (SS),Visual,52.35,-53.86666667,1904,1904,September,9/1/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 787 Sept 28,,,,,,
IOT,1,340,340,N,Ship,Salacia (SS),Visual,52.33333333,-53.9,1904,1904,September,9/3/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 785 Sept 14 & HB 786 Sept 21,,,,,,
IOT,1,341,341,N,Ship,Salacia (SS),Visual,52.13333333,-54,1904,1904,September,9/3/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 785 Sept 14 & HB 786 Sept 21,,,,,,
IOT,1,342,342,N,Ship,Salacia (SS),Visual,52.13333333,-55.41666667,1904,1904,September,9/3/04,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 785 Sept 14 & HB 786 Sept 21: saw a number of bergs around Belle Isle [position approximate],,,,,,
IOT,1,367,367,N,Ship,Barcelona (SS),Visual,48.5,-46.46666667,1904,1904,September,9/3/04,,Small,,,,1,,,,,,,46,E,15,E,,,,,,,,HB 786 Sept 21: passed a large [?] berg ~150' long & 50' high,,,,,,
IOT,1,371,371,N,Ship,Sardinian (SS),Visual,52.26666667,-54,1904,1904,September,9/3/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 787 Sept 28: passed a large berg 4 miles to the northward [position calculated],,,,,,
IOT,1,372,372,N,Ship,Sardinian (SS),Visual,52.36666667,-53.15,1904,1904,September,9/3/04,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 787 Sept 28: saw a medium sized berg 2 miles to the southward [position calculated],,,,,,
IOT,1,373,373,N,Ship,Canada (SS),Visual,52.66666667,-51.53333333,1904,1904,September,9/6/04,,Large,,,,,,8,,,,,,,,,,,,,,,,HB 787 Sept 28: saw a large berg 8 miles to the southward [position calculated],,,,,,
IOT,1,374,374,N,Ship,Inishowen Head (SS),Visual,52.71666667,-51.41666667,1904,1904,September,9/6/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 787 Sept 28,,,,,,
IOT,1,375,375,N,Ship,Inishowen Head (SS),Visual,52.66666667,-52.06666667,1904,1904,September,9/6/04,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 787 Sept 28: [lat given as an unlikely 54.40N, likely 52.40N]",,,,,,
IOT,1,376,376,N,Ship,Inishowen Head (SS),Visual,51.95,-55.16666667,1904,1904,September,9/6/04,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 787 Sept 28: 2 bergs near Belle Isle [position approximate],,,,,,
IOT,1,361,361,N,Ship,Englishman (SS),Visual,52.55,-51.45,1904,1904,September,9/7/04,,Large,,,,,,1,,,,Dome,,,,,,,,,,,,HB 786 Sept 21: passed a large cone shaped iceberg,,,,,,
IOT,1,362,362,N,Ship,Englishman (SS),Visual,52.03333333,-53.26666667,1904,1904,September,9/7/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,363,363,N,Ship,Englishman (SS),Visual,51.78333333,-54.36666667,1904,1904,September,9/7/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,364,364,N,Ship,Englishman (SS),Visual,52.3,-54.45,1904,1904,September,9/7/04,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 786 Sept 21,,,,,,
IOT,1,365,365,N,Ship,Englishman (SS),Visual,51.83333333,-55.23333333,1904,1904,September,9/7/04,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 786 Sept 21: saw a small berg 6 miles ESE of Belle Isle [position calculated],,,,,,
