data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,1,934,934,N,Ship,Pisa (SS),Visual,51.4,-56.9,1913,1913,September,9/13/13,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 1257 Oct 1 [lat given as 51.54N which is on land, evidently meant to be 51.24'N",
IOT,1,938,938,N,Ship,Hesperian (SS),Visual,51.25,-57.56666667,1913,1913,September,9/13/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: a berg ~16 miles W of Greenly Is [approximate position calculated],
IOT,1,939,939,N,Ship,Hesperian (SS),Visual,51.28333333,-57.38333333,1913,1913,September,9/13/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: a berg ~9 miles W of Greenly Is [approximate position calculated],
IOT,1,940.01,940.01,N,Ship,Hesperian (SS),Visual,51.35,-57.2,1913,1913,September,9/13/13,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 3 bergs between Greenly Is & Pt.Amour,
IOT,0,940.02,940.02,N,Ship,Hesperian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/13/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 3 bergs between Greenly Is & Pt.Amour,
IOT,1,941.11,941.11,N,Ship,Hesperian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/13/13,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 5 bergs & 2 growlers between Pt.Amour & C.Norman,
IOT,0,941.12,941.12,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/13/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 5 bergs & 2 growlers between Pt.Amour & C.Norman,
IOT,1,941.21,941.21,N,Ship,Hesperian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/13/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 5 bergs & 2 growlers between Pt.Amour & C.Norman,
IOT,0,941.22,941.22,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/13/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 5 bergs & 2 growlers between Pt.Amour & C.Norman,
IOT,1,942.01,942.01,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/13/13,,Large,,,,,,6,,,,,,,,,,,,,,,,HB 1258 Oct 8: 6 large bergs between C.Norman & Belle Isle,
IOT,0,942.02,942.02,N,Ship,Hesperian (SS),Visual,51.95,-55.35,1913,1913,September,9/13/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: 6 large bergs between C.Norman & Belle Isle,
IOT,1,943,943,N,Ship,Hesperian (SS),Visual,51.95,-55,1913,1913,September,9/13/13,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,944,944,N,Ship,Hesperian (SS),Visual,52,-54.83333333,1913,1913,September,9/13/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,945,945,N,Ship,Hesperian (SS),Visual,52.06666667,-54.6,1913,1913,September,9/13/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,935,935,N,Ship,Pisa (SS),Visual,51.33333333,-57.25,1913,1913,September,9/14/13,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 1257 Oct 1: SW of Greenly Is., a large berg [position approximate]",
IOT,1,946,946,N,Ship,Hesperian (SS),Visual,52.16666667,-54.25,1913,1913,September,9/14/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,947,947,N,Ship,Hesperian (SS),Visual,52.65,-52.46666667,1913,1913,September,9/14/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,965.11,965.11,N,Ship,Letitia (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/15/13,,Berg,16,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: between Pt.Amour & C.Norman passed 16 bergs & growlers, all N of the track",
IOT,0,965.12,965.12,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/15/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: between Pt.Amour & C.Norman passed 16 bergs & growlers, all N of the track",
IOT,1,965.21,965.21,N,Ship,Letitia (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/15/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: between Pt.Amour & C.Norman passed 16 bergs & growlers, all N of the track",
IOT,0,965.22,965.22,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/15/13,,Growler,,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: between Pt.Amour & C.Norman passed 16 bergs & growlers, all N of the track",
IOT,1,966.11,966.11,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/15/13,,Berg,12,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from C.Norman to Belle Isle 10 bergs N of the track & 2 bergs & several pieces of ice S,
IOT,0,966.12,966.12,N,Ship,Letitia (SS),Visual,51.95,-55.38333333,1913,1913,September,9/15/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from C.Norman to Belle Isle 10 bergs N of the track & 2 bergs & several pieces of ice S,
IOT,1,966.21,966.21,N,Ship,Letitia (SS),Visual,51.66666667,-55.9,1913,1913,September,9/15/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from C.Norman to Belle Isle 10 bergs N of the track & 2 bergs & several pieces of ice S,
IOT,0,966.22,966.22,N,Ship,Letitia (SS),Visual,51.95,-55.38333333,1913,1913,September,9/15/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from C.Norman to Belle Isle 10 bergs N of the track & 2 bergs & several pieces of ice S,
IOT,1,967.1,967.1,N,Ship,Letitia (SS),Visual,52.08333333,-55.01666667,1913,1913,September,9/15/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 13 miles E of Belle Isle [probably ENE] a berg & several small pieces of ice 3 miles N of the track [approximate position calculated],
IOT,1,967.2,967.2,N,Ship,Letitia (SS),Visual,52.08333333,-55.01666667,1913,1913,September,9/15/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 13 miles E of Belle Isle [probably ENE] a berg & several small pieces of ice 3 miles N of the track [approximate position calculated],
IOT,1,968.1,968.1,N,Ship,Letitia (SS),Visual,52.06666667,-54.7,1913,1913,September,9/15/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 26 miles E of Belle Isle [probably ENE] a berg & 2 growlers 3 miles S of the track [approximate position calculated],
IOT,1,968.2,968.2,N,Ship,Letitia (SS),Visual,52.06666667,-54.7,1913,1913,September,9/15/13,,Growler,,2,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 26 miles E of Belle Isle [probably ENE] a berg & 2 growlers 3 miles S of the track [approximate position calculated],
IOT,1,969,969,N,Ship,Letitia (SS),Visual,52.21666667,-54.7,1913,1913,September,9/15/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 26 miles E of Belle Isle [probably ENE] 2 bergs 6 miles N of the track [approximate position calculated],
IOT,1,970,970,N,Ship,Letitia (SS),Visual,52.08333333,-54.46666667,1913,1913,September,9/15/13,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 35 miles E of Belle Isle [probably ENE] 3 bergs 5 miles S of the track [approximate position calculated],
IOT,1,971,971,N,Ship,Letitia (SS),Visual,52.35,-53.53333333,1913,1913,September,9/15/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 72 miles E of Belle Isle [probably ENE] a large berg 4 miles S of the track [approximate position calculated],
IOT,1,972,972,N,Ship,Letitia (SS),Visual,52.66666667,-52.68333333,1913,1913,September,9/15/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 105 miles E of Belle Isle [probably ENE] a berg 3 miles N of the track [approximate position calculated],
IOT,1,973,973,N,Ship,Letitia (SS),Visual,52.75,-52.4,1913,1913,September,9/15/13,,Large,,,,,,4,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 116 miles E of Belle Isle [probably ENE] a berg 4 miles N of the track [approximate position calculated],
IOT,1,974,974,N,Ship,Letitia (SS),Visual,52.73333333,-52.2,1913,1913,September,9/15/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 124 miles E of Belle Isle [probably ENE] a growler [approximate position calculated],
IOT,1,975,975,N,Ship,Letitia (SS),Visual,52.7,-52.1,1913,1913,September,9/15/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15: at 128 miles E of Belle Isle [probably ENE] a large berg 4 miles S of the track [approximate position calculated],
IOT,1,948.1,948.1,N,Ship,Sicilian (SS),Visual,51.4,-57.03333333,1913,1913,September,9/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8: between Greenly Is & Pt.Amour saw a large berg & a growler [position approximate],
IOT,1,948.2,948.2,N,Ship,Sicilian (SS),Visual,51.4,-57.03333333,1913,1913,September,9/16/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: between Greenly Is & Pt.Amour saw a large berg & a growler [position approximate],
IOT,1,949.01,949.01,N,Ship,Sicilian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/16/13,,Berg,11,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from Pt.Amour to C.Norman 11 bergs,
IOT,0,949.02,949.02,N,Ship,Sicilian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/16/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from Pt.Amour to C.Norman 11 bergs,
IOT,1,950.11,950.11,N,Ship,Sicilian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/16/13,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from C.Norman to Belle Isle 3 bergs & a growler,
IOT,0,950.12,950.12,N,Ship,Sicilian (SS),Visual,51.95,-55.38333333,1913,1913,September,9/16/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from C.Norman to Belle Isle 3 bergs & a growler,
IOT,1,950.21,950.21,N,Ship,Sicilian (SS),Visual,51.66666667,-55.9,1913,1913,September,9/16/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from C.Norman to Belle Isle 3 bergs & a growler,
IOT,0,950.22,950.22,N,Ship,Sicilian (SS),Visual,51.95,-55.38333333,1913,1913,September,9/16/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: from C.Norman to Belle Isle 3 bergs & a growler,
IOT,1,951,951,N,Ship,Sicilian (SS),Visual,51.88333333,-54.56666667,1913,1913,September,9/16/13,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,952,952,N,Ship,Sicilian (SS),Visual,51.9,-54.38333333,1913,1913,September,9/16/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,953.1,953.1,N,Ship,Sicilian (SS),Visual,52.05,-53.45,1913,1913,September,9/16/13,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,953.2,953.2,N,Ship,Sicilian (SS),Visual,52.05,-53.45,1913,1913,September,9/16/13,,Growler,,3,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,954,954,N,Ship,Sicilian (SS),Visual,52.2,-52.15,1913,1913,September,9/16/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: a large growler,
IOT,1,976,976,N,Ship,Montcalm (SS),Visual,51.35,-57.2,1913,1913,September,9/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15: saw a large berg off Greenly Is,
IOT,1,977,977,N,Ship,Montcalm (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/16/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15: a large berg off Pt.Amour,
IOT,1,978.01,978.01,N,Ship,Montcalm (SS),Visual,51.66666667,-55.9,1913,1913,September,9/16/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: C.Norman to Belle Isle, a number of bergs on the N shore & several near the track",
IOT,0,978.02,978.02,N,Ship,Montcalm (SS),Visual,51.95,-55.38333333,1913,1913,September,9/16/13,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15: C.Norman to Belle Isle, a number of bergs on the N shore & several near the track",
IOT,1,979.01,979.01,N,Ship,Montcalm (SS),Visual,51.95,-55.31666667,1913,1913,September,9/16/13,,Berg,20,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from Belle Isle 20 bergs,
IOT,0,979.02,979.02,N,Ship,Montcalm (SS),Visual,52.16666667,-53.16666667,1913,1913,September,9/16/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: from Belle Isle 20 bergs,
IOT,1,980,980,N,Ship,Campania (SS),Visual,42.85,-50.53333333,1913,1913,September,9/19/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: about 7 miles S of position [calculated] saw what appeared to be flat ice nearly awash,
IOT,1,981.01,981.01,N,Ship,Iona (SS),Visual,51.95,-55.31666667,1913,1913,September,9/19/13,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1259 Oct 15: off Belle Isle saw several large bergs and continued to pass them to position,
IOT,1,981.02,981.02,N,Ship,Iona (SS),Visual,52.83333333,-51.41666667,1913,1913,September,9/19/13,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: off Belle Isle saw several large bergs and continued to pass them to position,
IOT,1,982.11,982.11,N,Ship,Montfort (SS),Visual,51.3,-56.81666667,1913,1913,September,9/20/13,,Berg,21,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,0,982.12,982.12,N,Ship,Montfort (SS),Visual,52.26666667,-51.66666667,1913,1913,September,9/20/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,982.21,982.21,N,Ship,Montfort (SS),Visual,51.3,-56.81666667,1913,1913,September,9/20/13,,Growler,,4,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,0,982.22,982.22,N,Ship,Montfort (SS),Visual,52.26666667,-51.66666667,1913,1913,September,9/20/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,983.1,983.1,N,Ship,Montfort (SS),Visual,51.3,-56.81666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,983.2,983.2,N,Ship,Montfort (SS),Visual,51.3,-56.81666667,1913,1913,September,9/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,984,984,N,Ship,Montfort (SS),Visual,51.51666667,-56.65,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,985,985,N,Ship,Montfort (SS),Visual,51.56666667,-56.43333333,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,986,986,N,Ship,Montfort (SS),Visual,51.55,-56.38333333,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,987,987,N,Ship,Montfort (SS),Visual,51.58333333,-56.35,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,988,988,N,Ship,Montfort (SS),Visual,51.61666667,-56,1913,1913,September,9/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,989,989,N,Ship,Montfort (SS),Visual,51.65,-56.1,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,"HB 1259 Oct 15 [given lat of 56.56W on land, maybe 56.06]",
IOT,1,990,990,N,Ship,Montfort (SS),Visual,51.81666667,-56,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,991,991,N,Ship,Montfort (SS),Visual,51.68333333,-55.85,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,992,992,N,Ship,Montfort (SS),Visual,51.68333333,-55.68333333,1913,1913,September,9/20/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,993,993,N,Ship,Montfort (SS),Visual,51.88333333,-55.28333333,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,994,994,N,Ship,Montfort (SS),Visual,51.8,-55.21666667,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,995,995,N,Ship,Montfort (SS),Visual,51.83333333,-55.11666667,1913,1913,September,9/20/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,996,996,N,Ship,Montfort (SS),Visual,51.95,-54.36666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,997,997,N,Ship,Montfort (SS),Visual,52.05,-53.88333333,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,998,998,N,Ship,Montfort (SS),Visual,52.15,-53.76666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,999,999,N,Ship,Montfort (SS),Visual,52.03333333,-53.26666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1000,1000,N,Ship,Montfort (SS),Visual,52.21666667,-52.7,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1001,1001,N,Ship,Montfort (SS),Visual,52.1,-52.43333333,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1002,1002,N,Ship,Montfort (SS),Visual,52.05,-51.85,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1003,1003,N,Ship,Montfort (SS),Visual,52.35,-51.81666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1004,1004,N,Ship,Montfort (SS),Visual,52.26666667,-51.66666667,1913,1913,September,9/20/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1259 Oct 15,
IOT,1,1005,1005,N,Ship,Pretorian (SS),Visual,51.38333333,-57.33333333,1913,1913,September,9/22/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: ~5 miles W of Greenly Is saw a small berg,
IOT,1,1006.01,1006.01,N,Ship,Pretorian (SS),Visual,51.38333333,-57.33333333,1913,1913,September,9/22/13,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 2 bergs from Geenly Is to Pt.Amour,
IOT,0,1006.02,1006.02,N,Ship,Pretorian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/22/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 2 bergs from Geenly Is to Pt.Amour,
IOT,1,1007.01,1007.01,N,Ship,Pretorian (SS),Visual,51.41666667,-56.86666667,1913,1913,September,9/22/13,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 5 bergs from Pt.Amour to Belle Isle,
IOT,0,1007.02,1007.02,N,Ship,Pretorian (SS),Visual,51.95,-55.38333333,1913,1913,September,9/22/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 5 bergs from Pt.Amour to Belle Isle,
IOT,1,1008,1008,N,Ship,Pretorian (SS),Visual,52.65,-52.53333333,1913,1913,September,9/22/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 111 miles E [probably ENE] from Belle Isle a berg [position calculated],
IOT,1,1009,1009,N,Ship,Pretorian (SS),Visual,52.73333333,-52.2,1913,1913,September,9/22/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 124 miles E [probably ENE] from Belle Isle a berg [position calculated],
IOT,1,1010,1010,N,Ship,Pretorian (SS),Visual,52.78333333,-52.01666667,1913,1913,September,9/22/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 131 miles E [probably ENE] from Belle Isle a berg [position calculated],
IOT,1,1011,1011,N,Ship,Pretorian (SS),Visual,52.88333333,-51.61666667,1913,1913,September,9/22/13,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1259 Oct 15: 146 miles E [probably ENE] from Belle Isle a berg [position calculated],
IOT,1,1026,1026,N,Ship,Wladimir Reith (SS),Visual,47.66666667,-51.55,1913,1913,September,9/23/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: passed a large piece of ice,
IOT,1,955,955,N,Ship,Czar (SS),Visual,49.3,-47.16666667,1913,1913,September,9/24/13,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: passed a large piece of ice,
IOT,1,1027.11,1027.11,N,Ship,Devona (SS),Visual,51.95,-55.31666667,1913,1913,September,9/24/13,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: from Belle Isle passed several large & small bergs; also some growlers,
IOT,1,1027.21,1027.21,N,Ship,Devona (SS),Visual,51.95,-55.31666667,1913,1913,September,9/24/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: from Belle Isle passed several large & small bergs; also some growlers,
IOT,0,1027.12,1027.12,N,Ship,Devona (SS),Visual,52.5,-49.75,1913,1913,September,9/25/13,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: from Belle Isle passed several large & small bergs; also some growlers,
IOT,0,1027.22,1027.22,N,Ship,Devona (SS),Visual,52.5,-49.75,1913,1913,September,9/25/13,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: from Belle Isle passed several large & small bergs; also some growlers,
IOT,1,956.1,956.1,N,Ship,Numidian (SS),Visual,48.36666667,-49.11666667,1913,1913,September,9/26/13,,Small,,,,1,,,,,,,18,E,6.1,E,,,,,,,,HB 1258 Oct 8: passed a berg & several pieces of ice. LL 15 Oct: small berg ~60' long & 20' high & several pieces of ice.,
IOT,1,956.2,956.2,N,Ship,Numidian (SS),Visual,48.36666667,-49.11666667,1913,1913,September,9/26/13,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1258 Oct 8: passed a berg & several pieces of ice. LL 15 Oct: small berg ~60' long & 20' high & several pieces of ice.,
IOT,1,1028,1028,N,Ship,Laurentic (SS),Visual,51.35,-57.2,1913,1913,September,9/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,"HB 1260 Oct 22: off Grennly Is, saw a small berg [position approximate]",
IOT,1,1029,1029,N,Ship,Laurentic (SS),Visual,51.45,-56.78333333,1913,1913,September,9/29/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1260 Oct 22: a large berg 3 miles E of Pt.Amour [approximate position calculated],
IOT,1,1030,1030,N,Ship,Laurentic (SS),Visual,51.45,-56.46666667,1913,1913,September,9/29/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1260 Oct 22: a large berg 15 miles E of Pt.Amour [approximate position calculated],
IOT,1,1031,1031,N,Ship,Laurentic (SS),Visual,51.63333333,-55.75,1913,1913,September,9/29/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1260 Oct 22: a large berg 5½ miles E of C.Norman [approximate position calculated],
IOT,1,1032,1032,N,Ship,Laurentic (SS),Visual,51.63333333,-55.71666667,1913,1913,September,9/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: a small berg 7 miles E of C.Norman [approximate position calculated],
IOT,1,1033,1033,N,Ship,Laurentic (SS),Visual,51.95,-55.21666667,1913,1913,September,9/29/13,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1260 Oct 22: a small berg 5 miles E of Belle Isle [approximate position calculated],
IOT,1,957,957,N,Ship,Hesperian (SS),Visual,52.78333333,-52.4,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,958,958,N,Ship,Hesperian (SS),Visual,52.6,-52.96666667,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1258 Oct 8,
IOT,1,1222,1222,N,Ship,Andania (SS),Visual,52.51666667,-51.58333333,1913,1913,October,10/1/13,,Large,,,,,,4,,,,,,,,,,,,,,,,LL 23 Oct: passed 4 large bergs 2 miles N [position calculated],
IOT,1,1223,1223,N,Ship,Andania (SS),Visual,52.13333333,-52.48333333,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 13 miles S [position calculated],
IOT,1,1224,1224,N,Ship,Andania (SS),Visual,52.23333333,-53,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 3 miles S [position calculated],
IOT,1,1225,1225,N,Ship,Andania (SS),Visual,51.85,-54.58333333,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 26 miles E of Belle Isle and 4 miles S [position calculated],
IOT,1,1226,1226,N,Ship,Andania (SS),Visual,51.85,-54.78333333,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 19 miles E of Belle Isle and 4 miles S [position calculated],
IOT,1,1227,1227,N,Ship,Andania (SS),Visual,51.85,-55,1913,1913,October,10/1/13,,Medium,,,,,2,,,,,,,,,,,,,,,,,LL 23 Oct: passed 2 medium bergs 14 miles E of Belle Isle and 2 miles S [position calculated],
IOT,1,1228,1228,N,Ship,Andania (SS),Visual,51.93333333,-55,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 14 miles E of Belle Isle and 3 miles N [position calculated],
IOT,1,1229,1229,N,Ship,Andania (SS),Visual,52.03333333,-55.06666667,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 11 miles E of Belle Isle and 9 miles N [position calculated],
IOT,1,1230,1230,N,Ship,Andania (SS),Visual,51.85,-55.48333333,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 2½ miles W of Belle Isle and 2 miles N [position calculated],
IOT,1,1231,1231,N,Ship,Andania (SS),Visual,51.81666667,-55.86666667,1913,1913,October,10/1/13,,Large,,,,,,1,,,,,,,,,,,,,,,,LL 23 Oct: passed a large berg 17 miles W of Belle Isle and 3 miles N [position calculated],
