data source,Flag,IIP #,Iceberg #,resight,sighting source,Vessel Name,sighting method,latitude,longitude,Ice Season,Year,Month,date,time,size,#bergs,#growlers,#Bergy Bits,Small,Medium,Large,Very Large,Ice Island,Unidentified,shape,length,length flag,height,height flag,width,width flag,draft,draft flag,mass,mass flag,drill site,Comments,
IOT,1,691.01,691.01,N,Ship,Canada (SS),Visual,51.91666667,-55.43333333,1909,1909,August,8/10/09,,Berg,20,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from Belle Isle to Pt.Amour saw 20 bergs,
IOT,0,691.02,691.02,N,Ship,Canada (SS),Visual,51.38333333,-56.86666667,1909,1909,August,8/10/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from Belle Isle to Pt.Amour saw 20 bergs,
IOT,1,692.01,692.01,N,Ship,Sardinian (SS),Visual,52.38333333,-51.33333333,1909,1909,August,8/10/09,,Berg,7,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,0,692.02,692.02,N,Ship,Sardinian (SS),Visual,52.46666667,-52.25,1909,1909,August,8/10/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,693.01,693.01,N,Ship,Sardinian (SS),Visual,52.18333333,-53.71666667,1909,1909,August,8/10/09,,Berg,11,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: to Belle Isle met 11 bergs,
IOT,0,693.02,693.02,N,Ship,Sardinian (SS),Visual,51.95,-55.25,1909,1909,August,8/10/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: to Belle Isle met 11 bergs,
IOT,1,695.01,695.01,N,Ship,Victorian (SS),Visual,53.28333333,-50.65,1909,1909,August,8/10/09,,Berg,17,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: to Belle Isle passed 17 bergs,
IOT,1,699,699,N,Ship,Atbara (SS),Visual,52.45,-53.25,1909,1909,August,8/10/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw a large berg ~80 miles east of Belle Isle & 9 miles to the northward [approximate position calculated],
IOT,1,700,700,N,Ship,Atbara (SS),Visual,51.9,-54.95,1909,1909,August,8/10/09,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1043 Aug 25: ~15 miles off Belle Isle passed a large number of bergs [position approximate],
IOT,1,701.01,701.01,N,Ship,Atbara (SS),Visual,51.9,-54.95,1909,1909,August,8/10/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: thence into the Strait & as far W as Greenly Is passed numbers of them. They were of all sizes & demanded great caution in thick weather.,
IOT,0,701.02,701.02,N,Ship,Atbara (SS),Visual,51.35,-57.2,1909,1909,August,8/10/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: thence into the Strait & as far W as Greenly Is passed numbers of them. They were of all sizes & demanded great caution in thick weather.,
IOT,1,759,759,N,Ship,Laurentian (SS),Visual,48.05,-49.66666667,1909,1909,August,8/10/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,760,760,N,Ship,Laurentian (SS),Visual,48.21666667,-49.03333333,1909,1909,August,8/10/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,694.01,694.01,N,Ship,Sardinian (SS),Visual,51.91666667,-55.43333333,1909,1909,August,8/11/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour encountered some loose ice & many lumps,
IOT,0,694.02,694.02,N,Ship,Sardinian (SS),Visual,51.4,-56.86666667,1909,1909,August,8/11/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour encountered some loose ice & many lumps,
IOT,0,695.02,695.02,N,Ship,Victorian (SS),Visual,51.91666667,-55.21666667,1909,1909,August,8/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: to Belle Isle passed 17 bergs,
IOT,1,696.01,696.01,N,Ship,Victorian (SS),Visual,51.86666667,-55.41666667,1909,1909,August,8/11/09,,Berg,11,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: between Belle Isle & C.Norman, 11 bergs",
IOT,0,696.02,696.02,N,Ship,Victorian (SS),Visual,51.66666667,-55.9,1909,1909,August,8/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: between Belle Isle & C.Norman, 11 bergs",
IOT,1,697.01,697.01,N,Ship,Victorian (SS),Visual,51.66666667,-55.9,1909,1909,August,8/11/09,,Berg,32,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour 32 bergs,
IOT,0,697.02,697.02,N,Ship,Victorian (SS),Visual,51.41666667,-56.86666667,1909,1909,August,8/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour 32 bergs,
IOT,1,698.11,698.11,N,Ship,Victorian (SS),Visual,51.41666667,-56.86666667,1909,1909,August,8/11/09,,Berg,11,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., 11 bergs & several small pieces of ice",
IOT,0,698.12,698.12,N,Ship,Victorian (SS),Visual,51.35,-57.2,1909,1909,August,8/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., 11 bergs & several small pieces of ice",
IOT,1,698.21,698.21,N,Ship,Victorian (SS),Visual,51.41666667,-56.86666667,1909,1909,August,8/11/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., 11 bergs & several small pieces of ice",
IOT,0,698.22,698.22,N,Ship,Victorian (SS),Visual,51.35,-57.2,1909,1909,August,8/11/09,,Growler,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., 11 bergs & several small pieces of ice",
IOT,1,702.1,702.1,N,Ship,Montfort (SS),Visual,52.48333333,-49.4,1909,1909,August,8/11/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,702.2,702.2,N,Ship,Montfort (SS),Visual,52.48333333,-49.4,1909,1909,August,8/11/09,,Growler,,1,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,703.11,703.11,N,Ship,Montfort (SS),Visual,52.58333333,-50.51666667,1909,1909,August,8/11/09,,Berg,13,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: counted 13 bergs & several growlers,
IOT,0,703.12,703.12,N,Ship,Montfort (SS),Visual,52.2,-52.1,1909,1909,August,8/11/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: counted 13 bergs & several growlers,
IOT,1,703.21,703.21,N,Ship,Montfort (SS),Visual,52.58333333,-50.51666667,1909,1909,August,8/11/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: counted 13 bergs & several growlers,
IOT,0,703.22,703.22,N,Ship,Montfort (SS),Visual,52.2,-52.1,1909,1909,August,8/11/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: counted 13 bergs & several growlers,
IOT,1,779,779,N,Ship,Manchester Corporation (SS),Visual,46.3,-52.76666667,1909,1909,August,8/11/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1045 Sep 8,
IOT,1,704,704,N,Ship,Montfort (SS),Visual,51.9,-54.56666667,1909,1909,August,8/12/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,705.11,705.11,N,Ship,Montfort (SS),Visual,51.8,-55.03333333,1909,1909,August,8/12/09,,Berg,8,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,0,705.12,705.12,N,Ship,Montfort (SS),Visual,51.71666667,-55.45,1909,1909,August,8/12/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,705.21,705.21,N,Ship,Montfort (SS),Visual,51.8,-55.03333333,1909,1909,August,8/12/09,,Growler,,5,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,0,705.22,705.22,N,Ship,Montfort (SS),Visual,51.71666667,-55.45,1909,1909,August,8/12/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,706.01,706.01,N,Ship,Montfort (SS),Visual,51.71666667,-55.45,1909,1909,August,8/12/09,,Berg,79,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: proceeding westward, counted 79 bergs in the Strait",
IOT,0,706.02,706.02,N,Ship,Montfort (SS),Visual,51.25,-57.48333333,1909,1909,August,8/12/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: proceeding westward, counted 79 bergs in the Strait",
IOT,1,707.1,707.1,N,Ship,Helios (SS),Visual,46,-52,1909,1909,August,8/12/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw 2 large bergs & 3 small bergs & several small pieces of ice,
IOT,1,707.2,707.2,N,Ship,Helios (SS),Visual,46,-52,1909,1909,August,8/12/09,,Small,,,,3,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw 2 large bergs & 3 small bergs & several small pieces of ice,
IOT,1,707.3,707.3,N,Ship,Helios (SS),Visual,46,-52,1909,1909,August,8/12/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw 2 large bergs & 3 small bergs & several small pieces of ice,
IOT,1,708,708,N,Ship,Hesperian (SS),Visual,53.1,-51.58333333,1909,1909,August,8/12/09,,Large,,,,,,1,,,,,,,,,,,,,,,,"HB 1043 Aug 25: saw the first berg, a large one",
IOT,1,709,709,N,Ship,Hesperian (SS),Visual,51.81666667,-54.96666667,1909,1909,August,8/12/09,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: met 3 more [bergs?] 15 miles E by S from Belle Isle [position calculated],
IOT,1,710.01,710.01,N,Ship,Hesperian (SS),Visual,51.81666667,-54.96666667,1909,1909,August,8/12/09,,Berg,15,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: thence to C.Norman 15 others,
IOT,0,710.02,710.02,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1909,1909,August,8/12/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: thence to C.Norman 15 others,
IOT,1,711,711,N,Ship,Hesperian (SS),Visual,51.66666667,-55.43333333,1909,1909,August,8/12/09,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 4 bergs off C.Bauld [position approximate],
IOT,1,712,712,N,Ship,Hesperian (SS),Visual,51.65,-55.91666667,1909,1909,August,8/12/09,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 2 bergs inside of C. Norman [position approximate],
IOT,1,713,713,N,Ship,Hesperian (SS),Visual,51.95,-55.9,1909,1909,August,8/12/09,,Berg,12,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 12 bergs on the N shore opposite C.Norman [position approximate],
IOT,1,714.01,714.01,N,Ship,Hesperian (SS),Visual,51.66666667,-55.9,1909,1909,August,8/12/09,,Berg,31,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour 31 more,
IOT,0,714.02,7014.02,N,Ship,Hesperian (SS),Visual,51.38333333,-56.86666667,1909,1909,August,8/12/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from C.Norman to Pt.Amour 31 more,
IOT,1,717,717,N,Ship,Hesperian (SS),Visual,51.5,-56.5,1909,1909,August,8/12/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: there were numerous growlers W of Belle Isle & in the Strait [position approximate],
IOT,1,718.01,718.01,N,Ship,Purelight (SS),Visual,46.61666667,-53.06666667,1909,1909,August,8/12/09,,Medium,,,,,4,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from 2 to 10 miles S of C.Race passed 4 medium sized bergs [positions calculated],
IOT,0,718.02,718.02,N,Ship,Purelight (SS),Visual,46.48333333,-53.06666667,1909,1909,August,8/12/09,,Medium,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: from 2 to 10 miles S of C.Race passed 4 medium sized bergs [positions calculated],
IOT,1,761,761,N,Ship,Texas (SS),Visual,46,-47,1909,1909,August,8/12/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,780,780,N,Ship,Manchester Corporation (SS),Visual,48.11666667,-47.5,1909,1909,August,8/12/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8,
IOT,1,781,781,N,Ship,Manchester Corporation (SS),Visual,48.21666667,-47.3,1909,1909,August,8/12/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8,
IOT,1,662,662,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,August,8/13/09,,Berg,4,,,,,,,,,,,,,,,,,,,,,HB 1042 Aug 18,
IOT,1,663,663,N,Miscellaneous,Point Amour Light,Visual,51.38333333,-56.86666667,1909,1909,August,8/13/09,,Berg,9,,,,,,,,,,,,,,,,,,,,,HB 1042 Aug 18,
IOT,1,664,664,N,Miscellaneous,Belle Isle Light,Visual,51.95,-55.35,1909,1909,August,8/13/09,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 1042 Aug 18,
IOT,1,715.01,715.01,N,Ship,Hesperian (SS),Visual,51.38333333,-56.86666667,1909,1909,August,8/13/09,,Berg,5,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., passed 5 bergs",
IOT,0,715.02,715.02,N,Ship,Hesperian (SS),Visual,51.35,-57.2,1909,1909,August,8/13/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: from Pt.Amour to Greenly Is., passed 5 bergs",
IOT,1,716.01,716.01,N,Ship,Hesperian (SS),Visual,51.35,-57.2,1909,1909,August,8/13/09,,Berg,22,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: thence from Greenly Is., saw 22 more",
IOT,0,716.02,716.02,N,Ship,Hesperian (SS),Visual,51.13333333,-57.36666667,1909,1909,August,8/13/09,,Berg,,,,,,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: thence from Greenly Is., saw 22 more",
IOT,1,719,719,N,Ship,Cassandra (SS),Visual,52.75,-52.38333333,1909,1909,August,8/13/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,"HB 1043 Aug 25: lat of 32.45N vey unlikely, rather more likley is 52.45N",
IOT,1,720.1,720.1,N,Ship,Cassandra (SS),Visual,51.88333333,-54.81666667,1909,1909,August,8/13/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1043 Aug 25: met 2 large & several small bergs 20 miles E of Belle Isle [position calculated],
IOT,0,720.2,720.2,N,Ship,Cassandra (SS),Visual,51.88333333,-54.81666667,1909,1909,August,8/13/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: met 2 large & several small bergs 20 miles E of Belle Isle [position calculated],
IOT,1,721.11,721.11,N,Ship,Cassandra (SS),Visual,51.86666667,-55.43333333,1909,1909,August,8/13/09,,Medium,,,,,8,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 13 bergs between Belle Isle & C.Norman of which 8 were of medium size & on the track,
IOT,0,721.12,721.12,N,Ship,Cassandra (SS),Visual,51.66666667,-55.9,1909,1909,August,8/13/09,,Medium,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 13 bergs between Belle Isle & C.Norman of which 8 were of medium size & on the track,
IOT,1,721.21,721.21,N,Ship,Cassandra (SS),Visual,51.86666667,-55.43333333,1909,1909,August,8/13/09,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 13 bergs between Belle Isle & C.Norman of which 8 were of medium size & on the track,
IOT,0,721.22,721.22,N,Ship,Cassandra (SS),Visual,51.66666667,-55.9,1909,1909,August,8/13/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 13 bergs between Belle Isle & C.Norman of which 8 were of medium size & on the track,
IOT,1,722.01,722.01,N,Ship,Cassandra (SS),Visual,51.66666667,-55.9,1909,1909,August,8/13/09,,Berg,8,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw 8 others on the track between C.Norman & Belle Isle,
IOT,0,722.02,722.02,N,Ship,Cassandra (SS),Visual,51.38333333,-56.86666667,1909,1909,August,8/13/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw 8 others on the track between C.Norman & Belle Isle,
IOT,1,723,723,N,Ship,Cassandra (SS),Visual,51.23333333,-57.36666667,1909,1909,August,8/13/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1043 Aug 25: a large berg on the track 10 miles W of Greenly Is [position calculated],
IOT,1,724,724,N,Ship,Cassandra (SS),Visual,51.26666667,-57.56666667,1909,1909,August,8/13/09,,Medium,,,,,2,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 2 medium sized bergs 15 miles W of Greenly Is. [position calculated],
IOT,1,725,725,N,Ship,Numidian (SS),Visual,46.78333333,-52.83333333,1909,1909,August,8/13/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,726,726,N,Ship,Othello (SS),Visual,47.51666667,-52.58333333,1909,1909,August,8/13/09,,Small,,,,x,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: passed several small bergs off C.Spear [position approximate],
IOT,1,727,727,N,Ship,Othello (SS),Visual,47.56666667,-52.63333333,1909,1909,August,8/13/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: a berg off St.John's [position approximate],
IOT,1,728,728,N,Ship,Othello (SS),Visual,47.53333333,-52.65,1909,1909,August,8/13/09,,Berg,1,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: a berg 3 miles off Blackhead [position approximate],
IOT,1,729,729,N,Ship,Othello (SS),Visual,46.96666667,-52.88333333,1909,1909,August,8/14/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 2 small bergs off Fermeuse Harbor [position approximate],
IOT,1,730,730,N,Ship,Othello (SS),Visual,46.75,-52.9,1909,1909,August,8/14/09,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: 2 bergs 4 miles off Chance Cove [position calculated],
IOT,1,731,731,N,Ship,Othello (SS),Visual,46.45,-53.06666667,1909,1909,August,8/14/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1043 Aug 25: 2 large bergs 12 miles S of C.Race [position calculated],
IOT,1,732.1,732.1,N,Ship,Sloterdijk (SS),Visual,46.53333333,-46.7,1909,1909,August,8/14/09,,Small,,,,1,,,,,,,24,E,9.1,E,,,,,,,,"HB 1043 Aug 25: passed 2 small bergs, one 30' igh & 80' long, the other 15' high & 20' long; ¼ mile apart",
IOT,1,732.2,732.2,N,Ship,Sloterdijk (SS),Visual,46.53333333,-46.7,1909,1909,August,8/14/09,,Bergy bit,,,1,,,,,,,,6,E,4.6,E,,,,,,,,"HB 1043 Aug 25: passed 2 small bergs, one 30' igh & 80' long, the other 15' high & 20' long; ¼ mile apart",
IOT,1,733,733,N,Ship,La Campine (SS),Visual,46.6,-46.61666667,1909,1909,August,8/14/09,,Medium,,,,,1,,,,,Pinnacle,,,,,,,,,,,,HB 1043 Aug 25: a medium sized berb with 2 peaks,
IOT,1,734,734,N,Ship,Hektor (SS),Visual,48.11666667,-46,1909,1909,August,8/14/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw a large berg 7 miles to northward [position calculated],
IOT,1,735,735,N,Ship,Hektor (SS),Visual,47.16666667,-48,1909,1909,August,8/15/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: saw a small berg 10 miles to northward [position calculated],
IOT,1,782.01,782.01,N,Ship,Tunisian (SS),Visual,51.11666667,-57.58333333,1909,1909,August,8/15/09,,Berg,24,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: sighted 24 bergs to Belle Isle,
IOT,0,782.02,782.02,N,Ship,Tunisian (SS),Visual,51.91666667,-55.43333333,1909,1909,August,8/15/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: sighted 24 bergs to Belle Isle,
IOT,1,783.01,783.01,N,Ship,Tunisian (SS),Visual,51.91666667,-55.25,1909,1909,August,8/15/09,,Berg,12,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: from Belle Isle 12 more bergs,
IOT,0,783.02,783.02,N,Ship,Tunisian (SS),Visual,52.76666667,-51.18333333,1909,1909,August,8/15/09,,Berg,,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: from Belle Isle 12 more bergs,
IOT,1,738,738,N,Miscellaneous,Belle Isle Light,Visual,51.95,-55.35,1909,1909,August,8/16/09,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: 5 bergs in sight,
IOT,1,736,736,N,Ship,Mauritania (SS),Visual,48.08333333,-43.01666667,1909,1909,August,8/17/09,,Medium,,,,,1,,,,,,,,,,,,,,,,,HB 1043 Aug 25,
IOT,1,739,739,N,Miscellaneous,Belle Isle Light,Visual,51.95,-55.35,1909,1909,August,8/17/09,,Berg,10,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,762.11,762.11,N,Ship,Corsican (SS),Visual,53,-51.05,1909,1909,August,8/17/09,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1044 Sep 1: passed numerous large bergs & growlers from first position & at intervals; lthe last berg being on the N shore of Belle Isle Strait & W of Greenly Is.,
IOT,1,762.21,762.21,N,Ship,Corsican (SS),Visual,53,-51.05,1909,1909,August,8/17/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: passed numerous large bergs & growlers from first position & at intervals; lthe last berg being on the N shore of Belle Isle Strait & W of Greenly Is.,
IOT,1,784,784,N,Ship,Laurentic (SS),Visual,52.26666667,-53.88333333,1909,1909,August,8/17/09,,Small,,,,1,,,,,,,,,,,,,,,,,,HB 1045 Sep 8,
IOT,1,785,785,N,Ship,Laurentic (SS),Visual,51.98333333,-54.88333333,1909,1909,August,8/17/09,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8,
IOT,1,786,786,N,Ship,Laurentic (SS),Visual,51.91666667,-55.16666667,1909,1909,August,8/17/09,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: 3 bergs off Belle Isle [position approximate],
IOT,1,787,787,N,Ship,Laurentic (SS),Visual,51.5,-56.5,1909,1909,August,8/17/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: a number of bergs in the Strait [position approximate],
IOT,1,788,788,N,Ship,Laurentic (SS),Visual,51.16666667,-57.35,1909,1909,August,8/17/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1045 Sep 8: several bergs 25 miles SW of Pt.Amour [position calculated],
IOT,1,740,740,N,Miscellaneous,Belle Isle Light,Visual,51.95,-55.35,1909,1909,August,8/18/09,,Berg,5,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,745,745,N,Miscellaneous,Point Amour Light,Visual,51.41666667,-56.86666667,1909,1909,August,8/18/09,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,746,746,N,Miscellaneous,Cape Race Light,Visual,46.65,-53.06666667,1909,1909,August,8/18/09,,Berg,3,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,0,762.12,762.12,N,Ship,Corsican (SS),Visual,51.11666667,-57.5,1909,1909,August,8/18/09,,Large,,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: passed numerous large bergs & growlers from first position & at intervals; lthe last berg being on the N shore of Belle Isle Strait & W of Greenly Is.,
IOT,0,762.22,762.22,N,Ship,Corsican (SS),Visual,51.11666667,-57.5,1909,1909,August,8/18/09,,Growler,,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: passed numerous large bergs & growlers from first position & at intervals; lthe last berg being on the N shore of Belle Isle Strait & W of Greenly Is.,
IOT,1,737.1,737.1,N,Ship,Californian (SS),Visual,46.95,-46.93333333,1909,1909,August,8/19/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1043 Aug 25: passed a large berg & several pieces,
IOT,1,737.2,737.2,N,Ship,Californian (SS),Visual,46.95,-46.93333333,1909,1909,August,8/19/09,,Growler,,x,,,,,,,,,,,,,,,,,,,,HB 1043 Aug 25: passed a large berg & several pieces,
IOT,1,763,763,N,Ship,United States (SS),Visual,46.66666667,-47,1909,1909,August,8/20/09,,Large,,,,,,1,,,,,122,E,46,E,,,,,,,,HB 1044 Sep 1: passed a berg 400' long & 150' high,
IOT,1,764,764,N,Ship,Aker (SS),Visual,46.93333333,-47,1909,1909,August,8/20/09,,Very large,,,,,,,1,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,765,765,N,Ship,Marian (SS),Visual,52.2,-51.91666667,1909,1909,August,8/21/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,772,772,N,Ship,Templemore (SS),Visual,46.8,-46.51666667,1909,1909,August,8/21/09,,Medium,,,,,1,,,,,,61,E,30,E,,,,,,,,HB 1044 Sep 1: passed a berg ~200' long & 100' high,
IOT,1,766,766,N,Ship,Marian (SS),Visual,52,-51.35,1909,1909,August,8/22/09,,Small,,,,2,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: 2 small bergs 10 miles distant,
IOT,1,767,767,N,Ship,Marian (SS),Visual,52.08333333,-51.35,1909,1909,August,8/22/09,,Large,,,,,,1,,,,,,,,,,,,,,,,HB 1044 Sep 1: a large berg ~5 miles to the northward [position calculated],
IOT,1,768,768,N,Ship,Marian (SS),Visual,51.76666667,-55,1909,1909,August,8/22/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1044 Sep 1: saw 2 large bergs ~10 miles to the southward [position calculated],
IOT,1,769,769,N,Ship,Marian (SS),Visual,51.5,-56.5,1909,1909,August,8/22/09,,Large,,,,,,2,,,,,,,,,,,,,,,,HB 1044 Sep 1: 2 large bergs in the fairway [of Belle Isle Strait; position approximate],
IOT,1,770,770,N,Ship,Marian (SS),Visual,51.66666667,-56.5,1909,1909,August,8/22/09,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1044 Sep 1: several large bergs [on the N shore of Belle Isle Strait; position approximate],
IOT,1,771,771,N,Ship,Marian (SS),Visual,51.41666667,-56.5,1909,1909,August,8/22/09,,Large,,,,,,x,,,,,,,,,,,,,,,,HB 1044 Sep 1: several large bergs [on the S shore of Belle Isle Strait; position approximate],
IOT,1,773,773,N,Ship,Lakonia (SS),Visual,51.83333333,-54.43333333,1909,1909,August,8/22/09,,Berg,2,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1,
IOT,1,774,774,N,Ship,Lakonia (SS),Visual,51.83333333,-55.83333333,1909,1909,August,8/22/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,"HB 1044 Sep 1: afterwards, saw several bergs in the [N side] of the strait [position approximate]",
IOT,1,775,775,N,Ship,Lakonia (SS),Visual,51.83333333,-55.38333333,1909,1909,August,8/22/09,,Berg,x,,,,,,,,,,,,,,,,,,,,,HB 1044 Sep 1: and saw several bergs in near Belle Isle [position approximate],
